latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.95383,-8.79714,297.85,0.55,0.43,2023-11-13,251,N,VIIRS,n,2,285.87,1.49,N,2
40.28738,-8.41867,303.13,0.39,0.36,2023-11-14,231,N,VIIRS,n,2,286.65,0.62,N,2
37.95111,-8.79796,319.65,0.39,0.36,2023-11-14,232,N,VIIRS,n,2,286.18,1.43,N,2
37.95441,-8.79708,297.12,0.39,0.36,2023-11-14,232,N,VIIRS,n,2,285.53,1.43,N,2
37.95771,-8.7962,297.17,0.39,0.36,2023-11-14,232,N,VIIRS,n,2,285.52,0.64,N,0
38.50224,-8.93718,300.04,0.39,0.36,2023-11-14,232,N,VIIRS,n,2,286.99,0.46,N,2
38.63084,-9.07962,311.5,0.39,0.36,2023-11-14,232,N,VIIRS,n,2,286.08,0.66,N,2
37.32993,-8.49596,331.86,0.52,0.42,2023-11-14,1353,N,VIIRS,n,2,293.76,5.16,D,0
38.08791,-6.25511,337.99,0.46,0.47,2023-11-14,1353,N,VIIRS,n,2,295.46,8.47,D,0
38.21474,-8.71329,333.06,0.52,0.42,2023-11-14,1353,N,VIIRS,n,2,294.39,4.42,D,0
38.74371,-8.11142,329.96,0.57,0.43,2023-11-14,1354,N,VIIRS,n,2,291.99,2.54,D,0
37.17866,-6.89503,300.73,0.39,0.37,2023-11-15,213,N,VIIRS,n,2,288.02,1.26,N,0
37.95879,-8.8,297.87,0.45,0.39,2023-11-15,213,N,VIIRS,n,2,287.15,1.01,N,0
38.21003,-7.85074,299.02,0.42,0.38,2023-11-15,213,N,VIIRS,n,2,284.95,0.21,N,0
38.50255,-8.93318,303.59,0.46,0.39,2023-11-15,213,N,VIIRS,n,2,286.83,0.96,N,2
38.50318,-8.93833,303.82,0.46,0.39,2023-11-15,213,N,VIIRS,n,2,287.05,0.96,N,2
38.63093,-9.07572,303,0.47,0.39,2023-11-15,213,N,VIIRS,n,2,286.36,1.44,N,2
37.1271,-8.31784,329.35,0.39,0.36,2023-11-15,1334,N,VIIRS,n,2,297.54,1.33,D,0
38.50204,-8.93515,327.89,0.38,0.36,2023-11-15,1335,N,VIIRS,n,2,296.24,2.65,D,2
38.61212,-7.56836,336.59,0.4,0.37,2023-11-15,1335,N,VIIRS,n,2,292.83,2.49,D,0
38.61549,-7.56911,330.54,0.4,0.37,2023-11-15,1335,N,VIIRS,n,2,292.22,1.99,D,0
38.69602,-8.16535,326,0.39,0.36,2023-11-15,1335,N,VIIRS,n,2,293.45,2.1,D,0
38.72208,-7.80798,343.24,0.4,0.37,2023-11-15,1335,N,VIIRS,n,2,292.81,5.1,D,0
39.24446,-8.84454,336.5,0.39,0.36,2023-11-15,1335,N,VIIRS,n,2,289.88,2.88,D,0
38.50064,-8.93535,305.98,0.51,0.5,2023-11-16,154,N,VIIRS,n,2,282.46,1.99,N,2
38.6285,-7.55402,326.68,0.42,0.38,2023-11-16,1316,N,VIIRS,n,2,292.96,1.89,D,0
40.54642,-6.53458,345.32,0.39,0.36,2023-11-16,1316,N,VIIRS,n,2,290.47,4.99,D,0
