latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.37914,-6.48423,304.77,0.38,0.36,2023-07-15,220,N,VIIRS,n,2,292.55,0.69,N,2
39.36657,-9.25353,330.14,0.4,0.37,2023-07-15,1342,N,VIIRS,l,2,302.53,1.53,D,0
38.50317,-8.93575,303.61,0.43,0.46,2023-07-16,201,N,VIIRS,n,2,289.88,0.73,N,2
39.35196,-9.22229,309.15,0.69,0.74,2023-07-16,341,N,VIIRS,n,2,285.62,2.21,N,0
39.35344,-9.22392,303.59,0.69,0.74,2023-07-16,341,N,VIIRS,n,2,285.43,1.49,N,0
38.96909,-9.21632,331.7,0.42,0.38,2023-07-16,1323,N,VIIRS,n,2,303.78,1.59,D,0
39.1942,-9.01905,342.9,0.42,0.37,2023-07-16,1323,N,VIIRS,n,2,309.58,9.16,D,0
40.28624,-8.41995,297.62,0.42,0.61,2023-07-17,322,N,VIIRS,n,2,285.64,0.57,N,2
42.12569,-6.06701,298.37,0.51,0.66,2023-07-18,122,N,VIIRS,n,2,284.52,0.61,N,0
39.22711,-9.02941,353.7,0.37,0.58,2023-07-18,1246,N,VIIRS,n,2,297.48,37.98,D,0
39.2282,-9.02529,367,0.37,0.58,2023-07-18,1246,N,VIIRS,h,2,320.45,37.98,D,0
39.22928,-9.03051,340.55,0.37,0.58,2023-07-18,1246,N,VIIRS,n,2,295.81,13.84,D,0
39.23042,-9.02631,367,0.37,0.58,2023-07-18,1246,N,VIIRS,h,2,301.49,13.84,D,0
39.34714,-9.21232,335.36,0.43,0.62,2023-07-18,1426,N,VIIRS,n,2,296.56,3.92,D,0
39.34735,-9.20959,331.01,0.43,0.62,2023-07-18,1426,N,VIIRS,n,2,296.78,3.29,D,0
38.76169,-6.55473,336.99,0.5,0.66,2023-07-19,1227,N,VIIRS,n,2,305.42,1,D,0
38.76409,-6.55248,335.01,0.5,0.66,2023-07-19,1227,N,VIIRS,l,2,305.25,1.31,D,0
38.80514,-6.84062,343.75,0.51,0.66,2023-07-19,1227,N,VIIRS,n,2,306.03,1.86,D,0
38.80553,-6.8374,352.65,0.51,0.66,2023-07-19,1227,N,VIIRS,n,2,305.58,5.54,D,0
39.1046,-6.03117,367,0.46,0.63,2023-07-19,1227,N,VIIRS,h,2,307.9,15.71,D,0
39.1102,-6.03371,345.86,0.46,0.63,2023-07-19,1227,N,VIIRS,n,2,301.81,3.85,D,0
