latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.95862,-8.80227,299.77,0.39,0.36,2023-03-22,225,N20,VIIRS,n,2,287.7,0.94,N,2
38.57106,-7.59037,329.65,0.5,0.41,2023-03-22,1347,N20,VIIRS,l,2,300.42,2.27,D,0
38.68268,-6.71332,333.3,0.55,0.43,2023-03-22,1347,N20,VIIRS,n,2,302.87,3.88,D,0
38.89812,-6.06199,341.04,0.4,0.44,2023-03-22,1347,N20,VIIRS,n,2,299.44,4.95,D,0
38.37865,-6.48217,296.02,0.43,0.38,2023-03-23,206,N20,VIIRS,n,2,282.41,0.53,N,2
38.92057,-9.00911,304.59,0.55,0.42,2023-03-23,206,N20,VIIRS,n,2,287.43,1.94,N,3
37.95895,-8.80422,297.52,0.52,0.42,2023-03-23,207,N20,VIIRS,n,2,286.48,1.52,N,2
37.06477,-6.21755,346.76,0.39,0.36,2023-03-23,1327,N20,VIIRS,n,2,310.76,21.82,D,0
37.06808,-6.21829,338.27,0.39,0.36,2023-03-23,1327,N20,VIIRS,n,2,308.53,9.6,D,0
37.5452,-6.88476,335.35,0.39,0.36,2023-03-23,1328,N20,VIIRS,n,2,300.83,2.06,D,0
38.88092,-6.09119,338,0.4,0.37,2023-03-23,1328,N20,VIIRS,n,2,298.43,3.76,D,0
37.17765,-6.89478,296.25,0.47,0.48,2023-03-24,148,N20,VIIRS,n,2,285.23,0.56,N,0
38.24679,-8.52256,345.01,0.54,0.42,2023-03-24,1309,N20,VIIRS,n,2,295.71,12.27,D,0
37.95989,-8.8015,296.37,0.32,0.55,2023-03-25,309,N20,VIIRS,n,2,284.4,1.02,N,2
38.92082,-9.01188,299.01,0.59,0.53,2023-03-25,309,N20,VIIRS,n,2,275.09,1.69,N,3
38.02217,-7.36299,341.04,0.55,0.51,2023-03-25,1250,N20,VIIRS,n,2,299.24,5.08,D,0
38.73053,-6.99026,333.45,0.5,0.49,2023-03-25,1250,N20,VIIRS,n,2,301.73,5.37,D,0
38.98874,-8.4116,330.47,0.59,0.52,2023-03-25,1251,N20,VIIRS,n,2,298.35,5.71,D,0
39.04765,-6.92572,335.47,0.49,0.49,2023-03-25,1251,N20,VIIRS,n,2,295.91,4.41,D,0
39.04879,-6.9233,341.48,0.49,0.49,2023-03-25,1251,N20,VIIRS,n,2,296.35,4.17,D,0
39.76853,-7.56848,346.58,0.51,0.49,2023-03-25,1251,N20,VIIRS,n,2,293.59,7.33,D,0
40.92861,-6.46338,327.62,0.42,0.45,2023-03-25,1251,N20,VIIRS,n,2,287.58,2.43,D,0
40.35443,-7.18393,327.84,0.7,0.75,2023-03-25,1432,N20,VIIRS,n,2,291.45,8.76,D,0
40.35523,-7.1853,331.95,0.7,0.75,2023-03-25,1432,N20,VIIRS,n,2,291.41,5.65,D,0
40.35528,-7.17923,333.04,0.7,0.75,2023-03-25,1432,N20,VIIRS,n,2,290.44,5.65,D,0
38.50001,-8.93394,296.54,0.53,0.42,2023-03-26,250,N20,VIIRS,n,2,284.68,0.72,N,2
38.5021,-8.93347,302.14,0.53,0.42,2023-03-26,250,N20,VIIRS,n,2,285.66,1.01,N,2
38.63115,-9.07756,299.17,0.52,0.42,2023-03-26,250,N20,VIIRS,n,2,285.2,0.57,N,2
38.92204,-9.00884,297.03,0.52,0.42,2023-03-26,250,N20,VIIRS,n,2,282.37,0.64,N,2
38.20128,-8.31993,326.34,0.32,0.55,2023-03-26,1412,N20,VIIRS,n,2,297.25,1.58,D,0
40.27441,-7.8574,327.78,0.36,0.57,2023-03-26,1413,N20,VIIRS,n,2,288.23,3.13,D,0
