latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50295,-8.93741,311.43,0.46,0.39,2023-06-25,245,N20,VIIRS,n,2,293.94,1.5,N,2
39.1398,-9.20847,341.6,0.49,0.48,2023-06-25,1407,N20,VIIRS,n,2,305.19,6.63,D,0
40.75742,-7.80974,341.23,0.6,0.53,2023-06-25,1407,N20,VIIRS,n,2,305.43,10.15,D,0
40.75997,-7.81022,342.95,0.6,0.53,2023-06-25,1407,N20,VIIRS,n,2,305.15,12.38,D,0
40.76229,-7.81058,340.88,0.6,0.53,2023-06-25,1407,N20,VIIRS,n,2,302.88,10.15,D,0
41.78138,-8.35204,328.77,0.39,0.36,2023-06-26,225,N20,VIIRS,n,2,290.29,2.56,N,0
38.37984,-6.48394,307.72,0.4,0.37,2023-06-26,226,N20,VIIRS,n,2,296.52,0.91,N,2
38.50152,-8.93692,316.14,0.39,0.36,2023-06-26,226,N20,VIIRS,n,2,295.13,1.02,N,2
38.50046,-8.93431,309.52,0.53,0.42,2023-06-27,207,N20,VIIRS,n,2,293.46,1.55,N,2
38.63053,-9.07544,309.83,0.54,0.42,2023-06-27,207,N20,VIIRS,n,2,294.31,1.37,N,0
38.75526,-6.99037,313.21,0.45,0.39,2023-06-27,207,N20,VIIRS,n,2,294.64,1.17,N,0
38.50388,-8.9331,307.72,0.63,0.54,2023-06-28,148,N20,VIIRS,n,2,295.6,2.31,N,2
39.10876,-8.62798,339.2,0.52,0.42,2023-06-28,1310,N20,VIIRS,n,2,311.78,6.63,D,0
38.50287,-8.93489,304.21,0.57,0.69,2023-06-29,129,N20,VIIRS,n,2,291.83,1.06,N,2
38.50373,-8.9358,304.8,0.57,0.69,2023-06-29,129,N20,VIIRS,n,2,291.5,1.01,N,2
37.18432,-6.1524,331.84,0.39,0.6,2023-06-29,130,N20,VIIRS,n,2,294.48,2.46,N,0
37.18457,-6.15688,307.21,0.39,0.6,2023-06-29,130,N20,VIIRS,n,2,293.12,2.46,N,0
37.19033,-6.16085,319.88,0.39,0.6,2023-06-29,130,N20,VIIRS,n,2,293.49,2.6,N,0
37.19058,-6.16533,332.86,0.39,0.6,2023-06-29,130,N20,VIIRS,n,2,293.05,2.6,N,0
41.03598,-8.31872,312.2,0.57,0.52,2023-06-29,309,N20,VIIRS,n,2,288.5,1.82,N,0
37.18454,-6.15278,324.12,0.47,0.64,2023-06-29,310,N20,VIIRS,n,2,293.36,2.84,N,0
37.18459,-6.15184,325.51,0.47,0.64,2023-06-29,310,N20,VIIRS,n,2,293.51,2.9,N,0
37.18736,-6.16183,308.8,0.47,0.64,2023-06-29,310,N20,VIIRS,n,2,293.28,2.93,N,0
37.18737,-6.16274,310.82,0.47,0.64,2023-06-29,310,N20,VIIRS,n,2,292.81,1.48,N,0
37.18875,-6.16683,317.28,0.47,0.64,2023-06-29,310,N20,VIIRS,n,2,292.65,1.92,N,0
37.18879,-6.16773,315.33,0.47,0.64,2023-06-29,310,N20,VIIRS,n,2,292.45,1.48,N,0
37.18068,-6.14244,340.66,0.49,0.49,2023-06-29,1251,N20,VIIRS,l,2,312.63,3.94,D,0
37.18759,-6.16955,343.76,0.49,0.49,2023-06-29,1251,N20,VIIRS,n,2,311.19,4.73,D,0
38.77272,-9.17245,367,0.54,0.68,2023-06-29,1432,N20,VIIRS,h,2,300.02,20.51,D,0
38.84371,-6.99242,340.6,0.71,0.75,2023-06-29,1432,N20,VIIRS,n,2,306.17,7.98,D,0
38.84471,-6.99399,343.62,0.71,0.75,2023-06-29,1432,N20,VIIRS,n,2,306.25,7.43,D,0
