latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50295,-8.93412,302.86,0.53,0.42,2023-08-14,207,N20,VIIRS,n,2,289.94,0.9,N,2
38.6306,-9.07897,306.45,0.54,0.42,2023-08-14,207,N20,VIIRS,n,2,291.53,1.17,N,2
38.63137,-9.07854,305.78,0.54,0.42,2023-08-14,207,N20,VIIRS,n,2,290.61,1.12,N,2
41.2957,-8.27593,335.86,0.39,0.36,2023-08-14,1330,N20,VIIRS,n,2,302.47,3.35,D,0
41.3153,-7.30217,323.03,0.54,0.51,2023-08-15,147,N20,VIIRS,n,2,285.37,2.96,N,0
41.31577,-7.30842,328.71,0.54,0.51,2023-08-15,147,N20,VIIRS,n,2,285.62,2.96,N,0
41.32053,-7.30898,306.35,0.54,0.51,2023-08-15,147,N20,VIIRS,n,2,284.67,2.96,N,0
41.41081,-8.72972,309.05,0.32,0.55,2023-08-15,147,N20,VIIRS,n,2,285.8,1.08,N,0
38.50031,-8.93871,301.03,0.62,0.54,2023-08-15,148,N20,VIIRS,n,2,290.03,0.98,N,2
39.57224,-8.69949,299.34,0.62,0.54,2023-08-15,148,N20,VIIRS,n,2,287.43,0.65,N,0
41.31723,-7.31027,299.85,0.55,0.68,2023-08-15,328,N20,VIIRS,n,2,283.92,0.98,N,0
41.31822,-7.30955,304.45,0.55,0.68,2023-08-15,328,N20,VIIRS,n,2,285.42,1.87,N,0
41.31888,-7.31552,298.49,0.55,0.68,2023-08-15,328,N20,VIIRS,n,2,283.75,0.98,N,0
41.69183,-8.21175,326.63,0.54,0.68,2023-08-16,128,N20,VIIRS,n,2,287.37,4.75,N,0
41.69193,-8.21589,312.67,0.54,0.68,2023-08-16,128,N20,VIIRS,n,2,285.86,2.87,N,0
41.68934,-8.21148,337.8,0.56,0.52,2023-08-16,309,N20,VIIRS,n,2,287.71,3.49,N,0
41.69062,-8.20987,337.79,0.56,0.52,2023-08-16,309,N20,VIIRS,n,2,288.48,5.3,N,0
41.6933,-8.2071,297.5,0.56,0.52,2023-08-16,309,N20,VIIRS,n,2,287.15,3.49,N,0
38.84999,-9.22598,306.85,0.59,0.53,2023-08-16,310,N20,VIIRS,n,2,286.86,17.14,N,0
38.85302,-9.21756,325.37,0.59,0.53,2023-08-16,310,N20,VIIRS,n,2,288.94,17.14,N,0
38.8548,-9.22474,339.21,0.59,0.53,2023-08-16,310,N20,VIIRS,n,2,291.85,17.14,N,0
37.11346,-6.24023,338.24,0.77,0.77,2023-08-16,1431,N20,VIIRS,n,2,302.5,4.11,D,0
38.65509,-8.94322,349.11,0.56,0.69,2023-08-16,1432,N20,VIIRS,n,2,301.73,6.08,D,0
39.72635,-8.68958,350.09,0.58,0.7,2023-08-16,1432,N20,VIIRS,n,2,295.26,37,D,0
39.7265,-8.68305,367,0.58,0.7,2023-08-16,1432,N20,VIIRS,h,2,292.48,48.44,D,0
41.2503,-7.63418,296.75,0.55,0.43,2023-08-17,250,N20,VIIRS,n,2,283.57,0.26,N,0
38.5022,-8.93343,307.04,0.54,0.42,2023-08-17,251,N20,VIIRS,n,2,291.24,0.96,N,2
38.63039,-9.07494,308.08,0.53,0.42,2023-08-17,251,N20,VIIRS,n,2,291.55,1.27,N,0
37.23474,-6.72462,367,0.39,0.6,2023-08-17,1412,N20,VIIRS,h,2,310.35,10.84,D,0
37.63371,-8.70745,336.14,0.62,0.54,2023-08-17,1413,N20,VIIRS,n,2,305.35,2.82,D,0
38.50323,-8.9376,304.52,0.39,0.36,2023-08-18,232,N20,VIIRS,n,2,282.7,0.54,N,2
37.23798,-7.36785,327.45,0.43,0.38,2023-08-18,233,N20,VIIRS,n,2,293.52,3.63,N,0
39.07595,-6.92423,338.85,0.44,0.46,2023-08-18,1354,N20,VIIRS,l,2,308.91,2.77,D,0
41.80037,-7.27965,342.72,0.46,0.47,2023-08-18,1355,N20,VIIRS,n,2,297.41,9.85,D,0
