latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.25282,-8.55317,296.01,0.32,0.55,2023-05-11,147,N20,VIIRS,n,2,283.22,0.56,N,0
38.50386,-8.93296,296.4,0.63,0.54,2023-05-11,148,N20,VIIRS,n,2,286.29,1.08,N,2
39.68525,-8.90844,295.47,0.32,0.55,2023-05-11,148,N20,VIIRS,n,2,283.92,0.67,N,2
38.88207,-9.43527,300.65,0.5,0.66,2023-05-11,328,N20,VIIRS,n,2,283.36,0.6,N,0
38.88457,-9.43255,299.07,0.5,0.66,2023-05-11,328,N20,VIIRS,n,2,283.74,1.02,N,0
39.68573,-8.90591,295.76,0.5,0.66,2023-05-11,328,N20,VIIRS,n,2,283.43,0.59,N,2
40.82137,-6.87509,336.12,0.43,0.38,2023-05-11,1310,N20,VIIRS,n,2,308.12,4.87,D,0
41.84475,-6.93176,339.03,0.42,0.37,2023-05-11,1311,N20,VIIRS,n,2,298.09,2.78,D,0
37.95856,-8.80332,307.97,0.56,0.69,2023-05-12,129,N20,VIIRS,n,2,289.23,1.6,N,2
38.9214,-9.01252,296.84,0.59,0.53,2023-05-12,310,N20,VIIRS,n,2,286.49,0.9,N,2
37.26124,-6.276,338.75,0.5,0.49,2023-05-12,1251,N20,VIIRS,n,2,309.32,4.55,D,0
38.68659,-7.14039,349.56,0.51,0.49,2023-05-12,1251,N20,VIIRS,n,2,311.5,9.51,D,0
41.26999,-7.59311,346.52,0.47,0.48,2023-05-12,1252,N20,VIIRS,n,2,298.47,6.65,D,0
41.27122,-7.58774,339.56,0.47,0.48,2023-05-12,1252,N20,VIIRS,n,2,296.29,6.65,D,0
41.27426,-7.5945,316.7,0.47,0.48,2023-05-12,1252,N20,VIIRS,l,2,324.27,71.31,D,0
41.27546,-7.58926,347.17,0.47,0.48,2023-05-12,1252,N20,VIIRS,n,2,305.51,71.31,D,0
39.40433,-9.164,340.68,0.54,0.68,2023-05-12,1432,N20,VIIRS,n,2,293.79,5.24,D,0
41.27052,-7.58964,300.77,0.54,0.42,2023-05-13,250,N20,VIIRS,n,2,278.23,0.82,N,0
