latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.95089,-8.79858,299.51,0.5,0.49,2023-12-02,154,N,VIIRS,n,2,279.91,1.72,N,2
37.95543,-8.79796,329.01,0.5,0.49,2023-12-02,154,N,VIIRS,n,2,281.67,1.72,N,2
37.95592,-8.80378,304.47,0.5,0.49,2023-12-02,154,N,VIIRS,n,2,283.23,3.79,N,2
38.92154,-9.01001,295.45,0.52,0.5,2023-12-02,154,N,VIIRS,n,2,282.84,0.84,N,2
37.94939,-8.79177,304.57,0.67,0.73,2023-12-02,334,N,VIIRS,n,2,277.78,2.82,N,0
37.95171,-8.799,323.05,0.66,0.73,2023-12-02,334,N,VIIRS,n,2,279.54,2.82,N,2
37.95545,-8.79501,323.39,0.67,0.73,2023-12-02,334,N,VIIRS,n,2,279.74,5.36,N,2
37.95049,-8.80256,300.33,0.45,0.63,2023-12-03,135,N,VIIRS,n,2,278.54,0.81,N,0
37.95639,-8.8021,329.69,0.45,0.63,2023-12-03,135,N,VIIRS,n,2,282.3,3.54,N,2
39.68388,-8.90691,296.65,0.34,0.56,2023-12-03,315,N,VIIRS,n,2,278.77,0.51,N,2
37.95084,-8.79592,304.25,0.38,0.59,2023-12-03,316,N,VIIRS,n,2,278.15,0.72,N,2
37.95606,-8.79366,297.85,0.38,0.59,2023-12-03,316,N,VIIRS,n,2,278.22,0.68,N,0
37.95581,-8.80064,301.31,0.4,0.37,2023-12-06,219,N,VIIRS,n,2,279.82,0.81,N,2
37.95983,-8.80449,296.64,0.4,0.37,2023-12-06,219,N,VIIRS,n,2,280.62,0.81,N,2
