latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.68375,-8.90767,295.78,0.39,0.59,2023-11-22,141,N,VIIRS,n,2,280.17,0.74,N,2
38.50056,-8.93494,305.82,0.38,0.59,2023-11-22,142,N,VIIRS,n,2,284.45,0.92,N,2
38.62826,-9.07617,301.64,0.43,0.62,2023-11-22,322,N,VIIRS,n,2,281.68,1.12,N,2
38.92092,-9.01137,295.38,0.43,0.62,2023-11-22,322,N,VIIRS,n,2,282.82,0.56,N,2
37.20689,-6.01374,326.4,0.51,0.41,2023-11-22,1303,N,VIIRS,n,2,293.22,2.46,D,0
37.57092,-8.75359,335.01,0.45,0.47,2023-11-22,1303,N,VIIRS,n,2,291.25,6.3,D,0
37.57201,-8.74861,338.65,0.45,0.47,2023-11-22,1303,N,VIIRS,n,2,291.49,8.74,D,0
37.93887,-7.54652,337.66,0.38,0.44,2023-11-22,1303,N,VIIRS,n,2,293.46,4.73,D,0
37.93976,-7.54223,335.83,0.38,0.44,2023-11-22,1303,N,VIIRS,n,2,293.41,4.88,D,0
40.04731,-8.26987,343.49,0.57,0.43,2023-11-22,1304,N,VIIRS,n,2,287.14,7.15,D,0
40.98162,-8.07247,334.63,0.53,0.42,2023-11-22,1304,N,VIIRS,n,2,286.06,6.75,D,0
42.29328,-6.55513,331.55,0.45,0.39,2023-11-22,1304,N,VIIRS,n,2,297.48,60.31,D,0
41.26463,-8.06565,296.21,0.48,0.48,2023-11-23,302,N,VIIRS,n,2,276.13,0.59,N,0
38.50307,-8.93645,299.82,0.5,0.49,2023-11-23,303,N,VIIRS,n,2,282.34,1.36,N,2
38.62865,-9.07528,295.1,0.49,0.49,2023-11-23,303,N,VIIRS,n,2,281.63,0.47,N,0
40.2887,-8.42088,295.64,0.49,0.48,2023-11-23,303,N,VIIRS,n,2,280.19,0.54,N,2
37.57404,-8.73381,347.29,0.39,0.6,2023-11-23,1244,N,VIIRS,n,2,286.48,5.27,D,0
38.00595,-8.10903,340.4,0.36,0.57,2023-11-23,1244,N,VIIRS,n,2,292.04,11.35,D,0
38.00706,-8.10933,367,0.36,0.57,2023-11-23,1244,N,VIIRS,h,2,292.79,8.3,D,0
38.00808,-8.10538,341.23,0.36,0.57,2023-11-23,1244,N,VIIRS,n,2,290.6,8.3,D,0
38.01099,-8.11126,350.18,0.36,0.57,2023-11-23,1244,N,VIIRS,n,2,292.88,11.35,D,0
38.01202,-8.10734,367,0.36,0.57,2023-11-23,1244,N,VIIRS,h,2,293.6,11.35,D,0
38.0121,-8.11159,355.62,0.36,0.57,2023-11-23,1244,N,VIIRS,n,2,291.29,8.3,D,0
38.01311,-8.10764,367,0.36,0.57,2023-11-23,1244,N,VIIRS,h,2,292.39,8.3,D,0
37.49367,-8.79075,327.72,0.45,0.63,2023-11-23,1425,N,VIIRS,n,2,286.02,4.06,D,0
37.57281,-8.73372,325.99,0.45,0.63,2023-11-23,1425,N,VIIRS,n,2,286.58,2.31,D,0
38.31942,-8.77398,334.31,0.45,0.63,2023-11-23,1425,N,VIIRS,n,2,286.4,2.93,D,0
40.04725,-8.26506,356.5,0.5,0.66,2023-11-23,1425,N,VIIRS,n,2,285.39,7.9,D,0
41.9323,-8.33861,337.41,0.51,0.66,2023-11-23,1426,N,VIIRS,n,2,285.24,10.77,D,0
41.93243,-8.33373,357.27,0.51,0.66,2023-11-23,1426,N,VIIRS,l,2,289.12,10.77,D,0
38.50294,-8.93698,308.16,0.46,0.39,2023-11-24,244,N,VIIRS,n,2,281.36,0.85,N,2
40.04251,-8.2692,326.52,0.55,0.68,2023-11-24,1226,N,VIIRS,n,2,287.37,18.01,D,0
40.04419,-8.26369,367,0.55,0.68,2023-11-24,1226,N,VIIRS,h,2,295.47,41.21,D,0
40.95232,-8.06499,367,0.51,0.66,2023-11-24,1226,N,VIIRS,h,2,303.63,56.19,D,0
38.07866,-7.15679,332.37,0.61,0.53,2023-11-24,1406,N,VIIRS,n,2,290.13,2.06,D,0
38.31934,-8.77354,335.32,0.5,0.49,2023-11-24,1406,N,VIIRS,n,2,291.1,3.23,D,0
38.31952,-8.77091,335.34,0.5,0.49,2023-11-24,1406,N,VIIRS,n,2,290.95,3.15,D,0
38.3254,-7.86218,339.05,0.56,0.51,2023-11-24,1406,N,VIIRS,n,2,290.38,6.26,D,0
38.37346,-8.78631,328.06,0.5,0.49,2023-11-24,1406,N,VIIRS,n,2,291.96,2.36,D,0
40.9491,-8.0679,344.93,0.58,0.52,2023-11-24,1407,N,VIIRS,n,2,295.8,15.57,D,0
41.24156,-7.88013,342.35,0.6,0.53,2023-11-24,1407,N,VIIRS,n,2,285.66,6.45,D,0
41.24295,-7.88105,349.18,0.6,0.53,2023-11-24,1407,N,VIIRS,n,2,286.85,12.24,D,0
41.24745,-7.88852,326.84,0.6,0.53,2023-11-24,1407,N,VIIRS,n,2,284.17,12.24,D,0
38.31971,-6.71677,309.06,0.39,0.37,2023-11-25,226,N,VIIRS,n,2,278.42,1,N,0
38.50189,-8.93352,307.89,0.39,0.36,2023-11-25,226,N,VIIRS,n,2,282.04,1.15,N,2
38.50256,-8.93791,305.51,0.39,0.36,2023-11-25,226,N,VIIRS,n,2,282.57,1.24,N,2
38.6289,-9.07826,306.06,0.39,0.36,2023-11-25,226,N,VIIRS,n,2,282.36,0.83,N,2
38.89184,-8.68579,298.94,0.39,0.36,2023-11-25,226,N,VIIRS,n,2,276.15,1.13,N,0
41.39754,-6.63877,326.52,0.4,0.44,2023-11-25,1348,N,VIIRS,n,2,285.77,1.56,D,0
37.95633,-8.79791,298.32,0.52,0.41,2023-11-26,207,N,VIIRS,n,2,280.95,1.57,N,2
37.95877,-8.80183,298.59,0.52,0.42,2023-11-26,207,N,VIIRS,n,2,284.89,1.26,N,0
38.4999,-8.93649,300.51,0.53,0.42,2023-11-26,207,N,VIIRS,n,2,282.88,1.11,N,2
38.49998,-8.93644,301.62,0.53,0.42,2023-11-26,207,N,VIIRS,n,2,283.23,1.89,N,2
38.62991,-9.07842,300.19,0.54,0.42,2023-11-26,207,N,VIIRS,n,2,281.65,0.58,N,2
38.63033,-9.07878,299.37,0.54,0.42,2023-11-26,207,N,VIIRS,n,2,281.57,1.24,N,2
