latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.54567,-6.05462,297.11,0.38,0.59,2023-04-21,303,N20,VIIRS,n,2,284.65,0.52,N,0
38.92326,-9.01172,296.49,0.45,0.39,2023-04-22,244,N20,VIIRS,n,2,284.17,0.99,N,2
39.6857,-8.90663,301.64,0.39,0.36,2023-04-23,225,N20,VIIRS,n,2,285.49,0.89,N,2
38.50214,-8.93436,306.61,0.39,0.36,2023-04-23,226,N20,VIIRS,n,2,285.68,1.08,N,2
38.92178,-9.00974,300.03,0.39,0.36,2023-04-23,226,N20,VIIRS,n,2,286.96,1.18,N,2
37.35906,-6.67231,296.84,0.43,0.38,2023-04-24,207,N20,VIIRS,n,2,286.79,0.38,N,0
38.50199,-8.93718,302.09,0.53,0.42,2023-04-24,207,N20,VIIRS,n,2,286.09,0.61,N,2
38.51135,-7.60713,332.34,0.38,0.36,2023-04-24,1328,N20,VIIRS,l,2,306.97,1.24,D,0
38.86496,-9.35271,297.97,0.33,0.56,2023-04-25,148,N20,VIIRS,n,2,282.51,0.31,N,0
38.9223,-9.01165,298.87,0.32,0.55,2023-04-25,148,N20,VIIRS,n,2,287.1,0.71,N,2
37.95587,-8.79956,332.21,0.56,0.43,2023-04-25,1310,N20,VIIRS,l,2,304.93,3.72,D,2
38.52695,-8.83231,341.09,0.54,0.42,2023-04-25,1310,N20,VIIRS,n,2,308.11,3.78,D,0
40.14322,-8.81439,338.12,0.51,0.41,2023-04-25,1310,N20,VIIRS,n,2,299.28,4.94,D,0
