latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.32146,-6.71962,302.61,0.39,0.36,2023-06-10,226,N20,VIIRS,n,2,287.45,0.77,N,0
38.3792,-6.48223,303.18,0.43,0.38,2023-06-11,207,N20,VIIRS,n,2,287.93,0.85,N,2
38.50045,-8.93346,301.9,0.54,0.42,2023-06-11,207,N20,VIIRS,n,2,287.45,1.16,N,2
38.63091,-9.07507,301.56,0.55,0.43,2023-06-11,207,N20,VIIRS,n,2,288.33,1.02,N,0
38.92217,-9.01061,310.27,0.55,0.43,2023-06-11,207,N20,VIIRS,n,2,289.48,2,N,2
38.92253,-9.01045,298.22,0.52,0.67,2023-06-12,328,N20,VIIRS,n,2,286.18,1.62,N,2
37.35853,-6.67447,298.35,0.43,0.62,2023-06-13,129,N20,VIIRS,n,2,287.27,0.55,N,2
37.95898,-8.80394,297.37,0.56,0.69,2023-06-13,129,N20,VIIRS,n,2,286.19,1.34,N,2
40.29166,-8.42084,296.97,0.59,0.53,2023-06-13,309,N20,VIIRS,n,2,286.48,1.13,N,0
37.9604,-8.80216,300.18,0.32,0.55,2023-06-13,310,N20,VIIRS,n,2,288.53,0.71,N,2
39.13134,-9.35034,339.62,0.57,0.69,2023-06-14,1232,N20,VIIRS,n,2,292.02,4.43,D,0
