latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.18019,-6.89796,295.82,0.78,0.78,2023-10-28,110,N,VIIRS,n,2,284.6,1.73,N,0
40.28852,-8.41982,298.09,0.52,0.41,2023-10-28,250,N,VIIRS,n,2,285.2,0.81,N,2
38.50216,-8.93583,317.86,0.46,0.39,2023-10-30,213,N,VIIRS,n,2,287.41,2,N,2
38.63119,-9.07842,295.87,0.47,0.39,2023-10-30,213,N,VIIRS,n,2,285.77,0.72,N,2
38.91927,-9.01244,297.32,0.47,0.4,2023-10-30,213,N,VIIRS,n,2,284.8,0.66,N,3
38.9229,-9.01169,299.21,0.47,0.4,2023-10-30,213,N,VIIRS,n,2,285.29,0.66,N,2
38.50054,-8.93765,304.68,0.47,0.64,2023-11-01,135,N,VIIRS,n,2,285.96,1.27,N,2
38.92149,-9.01026,298.06,0.35,0.57,2023-11-01,316,N,VIIRS,n,2,279.05,0.81,N,2
