latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.37975,-6.48209,302.97,0.38,0.43,2023-09-13,155,N,VIIRS,n,2,289,0.5,N,2
38.49977,-8.93548,305.28,0.51,0.5,2023-09-13,155,N,VIIRS,n,2,289.42,1.42,N,2
37.37112,-7.69388,336.61,0.44,0.39,2023-09-13,1316,N,VIIRS,n,2,304.8,2.43,D,0
37.38594,-7.6932,337.15,0.44,0.39,2023-09-13,1316,N,VIIRS,l,2,308.44,2.66,D,0
37.38853,-7.69915,334.62,0.44,0.39,2023-09-13,1316,N,VIIRS,l,2,306.63,2.66,D,0
37.39809,-7.70718,341.84,0.44,0.39,2023-09-13,1316,N,VIIRS,n,2,307.54,4.05,D,0
37.40159,-7.70819,341.68,0.44,0.39,2023-09-13,1316,N,VIIRS,n,2,306.46,4.05,D,0
38.27833,-6.16281,344.46,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,308.45,2.37,D,0
38.27908,-6.15833,342.6,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,307.76,1.61,D,0
38.27983,-6.15387,343.46,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,306.25,1.61,D,0
38.28015,-6.17268,340.77,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,309.68,3.9,D,0
38.28057,-6.14941,339.39,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,295.02,3.13,D,0
38.2809,-6.16821,351.34,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,307.31,12.97,D,0
38.28165,-6.16374,356.27,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,309.17,12.97,D,0
38.2824,-6.15927,352.94,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,307.68,5.49,D,0
38.28315,-6.1548,346.95,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,301.94,5.49,D,0
38.28347,-6.17363,338.44,0.4,0.37,2023-09-13,1316,N,VIIRS,l,2,308.91,3.9,D,0
38.28422,-6.16915,356.32,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,307.44,12.97,D,0
38.28497,-6.16467,352.91,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,311.59,12.97,D,0
38.28572,-6.1602,345.11,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,308.19,5.49,D,0
38.28679,-6.17457,341.61,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,306.82,5.25,D,0
38.91647,-6.73682,339.75,0.4,0.37,2023-09-13,1316,N,VIIRS,n,2,306.45,2.27,D,0
39.68626,-8.90807,299.97,0.47,0.64,2023-09-14,135,N,VIIRS,n,2,287.5,0.98,N,2
37.95888,-8.80214,300.21,0.45,0.63,2023-09-14,136,N,VIIRS,n,2,289.08,1.67,N,0
38.50061,-8.93555,305.58,0.46,0.64,2023-09-14,136,N,VIIRS,n,2,289.43,0.77,N,2
38.70712,-8.44554,350.4,0.49,0.49,2023-09-14,1257,N,VIIRS,n,2,309.69,50.28,D,0
38.71146,-8.4472,343.7,0.49,0.49,2023-09-14,1257,N,VIIRS,n,2,299.85,7.27,D,0
38.631,-9.07669,305.09,0.41,0.45,2023-09-15,257,N,VIIRS,n,2,290.95,0.59,N,2
41.16636,-8.65065,319.96,0.38,0.43,2023-09-15,257,N,VIIRS,n,2,288.42,3.62,N,0
38.50275,-8.93381,312.42,0.41,0.37,2023-09-17,220,N,VIIRS,n,2,289.38,1.33,N,2
38.62211,-9.07133,299.7,0.41,0.37,2023-09-17,220,N,VIIRS,n,2,287.63,0.41,N,0
38.63025,-9.07934,309.03,0.41,0.37,2023-09-17,220,N,VIIRS,n,2,289.55,0.81,N,2
