latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50267,-8.93784,298.58,0.39,0.36,2023-01-01,225,N20,VIIRS,n,2,285.33,0.35,N,2
38.35203,-8.70142,297.65,0.61,0.54,2023-01-03,147,N20,VIIRS,n,2,275.26,2.12,N,0
38.35522,-8.69391,316.69,0.61,0.54,2023-01-03,147,N20,VIIRS,n,2,276.31,2.44,N,0
38.35575,-8.70103,304.77,0.61,0.54,2023-01-03,147,N20,VIIRS,n,2,275.64,1.92,N,0
38.3565,-8.6937,318.32,0.61,0.54,2023-01-03,147,N20,VIIRS,n,2,275.91,2.12,N,0
38.62899,-9.07885,295.06,0.32,0.55,2023-01-03,147,N20,VIIRS,n,2,280.1,0.47,N,2
38.35417,-8.69653,310.74,0.56,0.69,2023-01-03,327,N20,VIIRS,n,2,274.82,1.21,N,0
38.35597,-8.70247,299.84,0.56,0.69,2023-01-03,327,N20,VIIRS,n,2,274.51,1.21,N,0
37.12441,-7.70311,325.87,0.52,0.41,2023-01-03,1308,N20,VIIRS,n,2,288.94,1.84,D,0
38.50168,-8.93728,300.09,0.53,0.42,2023-01-05,250,N20,VIIRS,n,2,280.02,1.02,N,2
38.63007,-9.08101,301.4,0.52,0.42,2023-01-05,250,N20,VIIRS,n,2,280.93,0.94,N,2
41.30112,-7.93222,350.16,0.42,0.61,2023-01-05,1232,N20,VIIRS,n,2,283.2,5.04,D,0
41.25398,-7.89606,341.23,0.36,0.58,2023-01-05,1412,N20,VIIRS,n,2,285.62,7.79,D,0
41.25933,-7.89609,356.27,0.36,0.58,2023-01-05,1412,N20,VIIRS,l,2,285.84,7.79,D,0
