latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.55062,-8.69573,297.1,0.56,0.43,2023-08-14,257,N,VIIRS,n,2,285.22,0.58,N,0
40.28917,-8.41813,298.34,0.41,0.37,2023-08-15,238,N,VIIRS,n,2,283.08,0.64,N,2
41.31239,-7.32528,302.19,0.43,0.38,2023-08-15,238,N,VIIRS,n,2,289.14,0.75,N,0
41.31556,-7.30314,344.29,0.43,0.38,2023-08-15,238,N,VIIRS,n,2,294.99,11.15,N,0
41.31649,-7.30816,322.7,0.43,0.38,2023-08-15,238,N,VIIRS,n,2,291.31,1.81,N,0
41.3174,-7.31311,303.09,0.43,0.38,2023-08-15,238,N,VIIRS,n,2,289.54,1.81,N,0
41.31986,-7.30679,314.73,0.43,0.38,2023-08-15,238,N,VIIRS,n,2,289.73,1.81,N,0
41.32077,-7.31174,313.7,0.43,0.38,2023-08-15,238,N,VIIRS,n,2,289.65,1.81,N,0
38.50247,-8.93409,301.71,0.41,0.37,2023-08-15,239,N,VIIRS,n,2,291.46,0.5,N,2
37.42076,-6.44386,351.51,0.54,0.51,2023-08-15,1400,N,VIIRS,n,2,319.4,24.17,D,0
41.69112,-8.20868,312.01,0.42,0.37,2023-08-16,219,N,VIIRS,n,2,288.23,2.04,N,0
41.69172,-8.21324,354.11,0.42,0.37,2023-08-16,219,N,VIIRS,n,2,292.42,10.48,N,0
41.78088,-8.47739,301.98,0.42,0.38,2023-08-16,219,N,VIIRS,n,2,288.21,0.56,N,0
37.95875,-8.80383,301.28,0.4,0.37,2023-08-16,220,N,VIIRS,n,2,288.58,0.78,N,2
38.49973,-8.93564,305,0.41,0.37,2023-08-16,220,N,VIIRS,n,2,290.2,1.16,N,2
38.50315,-8.93492,305.69,0.41,0.37,2023-08-16,220,N,VIIRS,n,2,290.88,0.86,N,2
38.80036,-9.33231,308.92,0.42,0.38,2023-08-16,220,N,VIIRS,n,2,287.83,0.81,N,0
38.8512,-9.22421,303.93,0.42,0.38,2023-08-16,220,N,VIIRS,n,2,287.96,1.25,N,0
38.85463,-9.22335,321.52,0.42,0.38,2023-08-16,220,N,VIIRS,n,2,288.79,1.25,N,0
37.14929,-6.21025,346.66,0.48,0.4,2023-08-16,1341,N,VIIRS,n,2,318.26,11.45,D,0
39.72511,-8.68616,344.45,0.42,0.37,2023-08-16,1342,N,VIIRS,n,2,305.39,12.65,D,0
37.35876,-6.67569,301.42,0.48,0.4,2023-08-17,201,N,VIIRS,n,2,291.18,0.9,N,2
38.49997,-8.93571,315.87,0.42,0.45,2023-08-17,201,N,VIIRS,n,2,291.32,2.25,N,2
38.62495,-9.07999,302.61,0.43,0.46,2023-08-17,201,N,VIIRS,n,2,289.57,0.53,N,0
38.6292,-9.07938,305.47,0.43,0.46,2023-08-17,201,N,VIIRS,n,2,291.84,0.53,N,2
40.84267,-8.41122,330.46,0.39,0.36,2023-08-17,1323,N,VIIRS,n,2,294.62,2.5,D,0
37.06585,-8.03044,339.93,0.42,0.45,2023-08-18,1304,N,VIIRS,n,2,305.24,7.93,D,0
37.06685,-8.0258,331.79,0.42,0.45,2023-08-18,1304,N,VIIRS,l,2,302.09,7.93,D,0
37.06994,-8.03179,342.33,0.42,0.45,2023-08-18,1304,N,VIIRS,n,2,302.41,7.93,D,0
