latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.74258,-6.32629,298.04,0.41,0.37,2023-01-26,208,N,VIIRS,n,2,273.44,0.65,N,0
38.62963,-9.07612,296.8,0.55,0.43,2023-01-26,208,N,VIIRS,n,2,275.78,0.99,N,2
40.28682,-8.41809,297.13,0.61,0.54,2023-01-27,148,N,VIIRS,n,2,274.02,0.66,N,2
38.50032,-8.93718,295.34,0.63,0.54,2023-01-27,149,N,VIIRS,n,2,278.96,0.95,N,2
38.6306,-9.0786,296.95,0.32,0.55,2023-01-27,149,N,VIIRS,n,2,278.98,0.38,N,2
37.95565,-8.80072,338.41,0.56,0.43,2023-01-27,1310,N,VIIRS,n,2,289.89,6.34,D,2
39.36047,-8.26756,325.7,0.5,0.41,2023-01-27,1311,N,VIIRS,n,2,285.21,4.36,D,0
36.74026,-6.32178,337.91,0.51,0.49,2023-01-28,1251,N,VIIRS,n,2,289.85,6.01,D,0
36.74325,-6.3265,338.52,0.51,0.49,2023-01-28,1251,N,VIIRS,n,2,287.03,10.2,D,0
37.95156,-8.79911,327.54,0.32,0.55,2023-01-28,1252,N,VIIRS,n,2,289.03,1.76,D,2
39.59875,-7.47651,330.14,0.5,0.49,2023-01-28,1252,N,VIIRS,n,2,284.31,3.96,D,0
41.71577,-7.97753,331.84,0.47,0.48,2023-01-28,1252,N,VIIRS,n,2,281.32,7.9,D,0
41.71739,-7.97069,337.36,0.47,0.48,2023-01-28,1252,N,VIIRS,n,2,285.15,12.64,D,0
39.1071,-9.19653,327.53,0.53,0.67,2023-01-28,1432,N,VIIRS,n,2,283.59,4.23,D,0
39.11057,-9.1969,326.72,0.53,0.67,2023-01-28,1432,N,VIIRS,n,2,283.26,2.65,D,0
37.17828,-6.88652,337.06,0.47,0.48,2023-01-29,252,N,VIIRS,n,2,276.39,3.74,N,0
37.95013,-8.79918,296.49,0.55,0.43,2023-01-29,252,N,VIIRS,n,2,274.76,1.21,N,2
37.95396,-8.7979,302.34,0.55,0.43,2023-01-29,252,N,VIIRS,n,2,275.74,1.21,N,2
38.50094,-8.93395,297.98,0.53,0.42,2023-01-29,252,N,VIIRS,n,2,279,0.98,N,2
39.04587,-6.01807,336.5,0.38,0.59,2023-01-29,1233,N,VIIRS,n,2,283.29,3.01,D,0
40.94715,-8.04986,328.97,0.43,0.62,2023-01-29,1234,N,VIIRS,n,2,283.72,10.78,D,0
40.94923,-8.0426,367,0.43,0.62,2023-01-29,1234,N,VIIRS,h,2,291.08,11.04,D,0
40.95111,-8.03606,354.63,0.43,0.62,2023-01-29,1234,N,VIIRS,n,2,284.39,11.04,D,0
40.9555,-8.0422,347.67,0.43,0.62,2023-01-29,1234,N,VIIRS,n,2,279.7,11.04,D,0
41.90135,-8.38577,329.39,0.34,0.56,2023-01-29,1414,N,VIIRS,n,2,283.06,3.38,D,0
41.90162,-8.381,340.43,0.34,0.56,2023-01-29,1414,N,VIIRS,n,2,283.34,5.34,D,0
37.95135,-8.79603,309.65,0.39,0.36,2023-01-30,233,N,VIIRS,n,2,278.42,0.83,N,2
38.50182,-8.93467,304.18,0.39,0.36,2023-01-30,233,N,VIIRS,n,2,278.01,0.74,N,2
38.92252,-9.01058,295.97,0.39,0.36,2023-01-30,233,N,VIIRS,n,2,278.47,0.65,N,2
40.05112,-8.26319,348.13,0.78,0.78,2023-01-30,1215,N,VIIRS,n,2,281.27,13.61,D,0
40.05404,-8.26432,350.29,0.78,0.78,2023-01-30,1215,N,VIIRS,n,2,279.8,7.94,D,0
40.95961,-8.08075,334.2,0.71,0.75,2023-01-30,1215,N,VIIRS,n,2,282.65,5.24,D,0
40.96151,-8.08047,337.14,0.71,0.75,2023-01-30,1215,N,VIIRS,n,2,282.9,5.06,D,0
41.15741,-8.47458,336.14,0.73,0.76,2023-01-30,1215,N,VIIRS,n,2,281.16,7.13,D,0
41.16214,-8.47756,338.18,0.73,0.76,2023-01-30,1215,N,VIIRS,n,2,280.85,6.27,D,0
