latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50292,-8.93702,304,0.39,0.59,2023-06-15,142,N,VIIRS,n,2,289.92,0.8,N,2
38.92176,-9.01205,300.09,0.42,0.61,2023-06-15,323,N,VIIRS,n,2,289.91,0.78,N,2
38.92963,-6.88763,348.45,0.53,0.42,2023-06-15,1304,N,VIIRS,n,2,307.74,8.49,D,0
41.37304,-7.14682,299.33,0.52,0.5,2023-06-16,303,N,VIIRS,n,2,272.56,1.03,N,0
37.34551,-7.28048,312.01,0.32,0.55,2023-06-16,304,N,VIIRS,n,2,292.18,0.69,N,0
37.38943,-6.29619,339.73,0.61,0.53,2023-06-16,1245,N,VIIRS,l,2,310.57,4.48,D,0
37.91118,-7.87285,334.58,0.36,0.57,2023-06-16,1245,N,VIIRS,l,2,307.21,2.54,D,0
38.98992,-6.47175,338.14,0.57,0.52,2023-06-16,1245,N,VIIRS,l,2,309.67,4.94,D,0
38.99068,-6.47025,338.36,0.57,0.52,2023-06-16,1245,N,VIIRS,l,2,309.49,4.11,D,0
40.99198,-8.2398,298.31,0.45,0.39,2023-06-17,244,N,VIIRS,n,2,286.81,0.5,N,0
38.50111,-8.93815,302.61,0.45,0.39,2023-06-17,245,N,VIIRS,n,2,291.03,0.72,N,2
38.50236,-8.93472,303.92,0.45,0.39,2023-06-17,245,N,VIIRS,n,2,291.75,1.04,N,2
38.98907,-6.47573,303.99,0.56,0.43,2023-06-17,245,N,VIIRS,n,2,292.68,1.04,N,0
38.99102,-6.474,303.5,0.56,0.43,2023-06-17,245,N,VIIRS,n,2,292.6,0.76,N,0
37.14011,-8.51122,344.12,0.49,0.49,2023-06-17,1406,N,VIIRS,n,2,309.52,6.52,D,0
37.14163,-8.50805,344.11,0.49,0.49,2023-06-17,1406,N,VIIRS,n,2,309.6,7.55,D,0
38.50142,-8.93729,299.84,0.39,0.36,2023-06-18,226,N,VIIRS,n,2,281.92,0.39,N,2
38.37881,-6.48317,304.08,0.43,0.38,2023-06-19,207,N,VIIRS,n,2,289.94,1,N,2
38.77061,-6.43038,300.09,0.43,0.38,2023-06-19,207,N,VIIRS,n,2,289.09,0.34,N,0
