latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.62867,-9.07767,296.33,0.47,0.4,2023-11-07,212,N20,VIIRS,n,2,282.15,0.56,N,2
38.92177,-9.00974,315.99,0.47,0.4,2023-11-07,212,N20,VIIRS,n,2,285.75,1.68,N,2
38.1641,-7.81139,330.87,0.39,0.36,2023-11-07,1334,N20,VIIRS,n,2,291.85,3.29,D,0
37.18551,-6.90406,295.62,0.39,0.44,2023-11-08,154,N20,VIIRS,n,2,283.66,0.95,N,0
38.0647,-7.88163,325.47,0.44,0.39,2023-11-08,1315,N20,VIIRS,n,2,285.62,2.45,D,0
40.29004,-8.42073,302.82,0.35,0.57,2023-11-09,315,N20,VIIRS,n,2,283.45,0.72,N,2
37.90777,-6.27811,340.01,0.4,0.44,2023-11-09,1256,N20,VIIRS,n,2,292.29,4.48,D,0
38.47101,-7.52796,336.62,0.45,0.47,2023-11-09,1256,N20,VIIRS,n,2,291.11,4.53,D,0
38.83682,-7.1997,325.33,0.43,0.46,2023-11-09,1256,N20,VIIRS,n,2,290.31,1.58,D,0
37.95151,-8.79663,340.84,0.41,0.45,2023-11-11,1359,N20,VIIRS,n,2,291.81,4.63,D,2
