latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.48987,-9.14699,298.16,0.53,0.5,2023-08-04,154,N20,VIIRS,n,2,287.42,0.57,N,0
38.50203,-8.93463,303.94,0.51,0.49,2023-08-04,155,N20,VIIRS,n,2,291.01,0.72,N,2
39.72491,-7.82316,302.13,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,291.16,7.51,N,0
39.73003,-7.81254,331.42,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,296.09,23.44,N,0
39.73027,-7.81739,353.82,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,311.11,23.44,N,0
39.73051,-7.82239,351.49,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,294.67,7.51,N,0
39.73076,-7.82747,303.43,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,291.53,7.51,N,0
39.73518,-7.8024,351.56,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,301.93,40.3,N,0
39.73541,-7.8071,367,0.41,0.61,2023-08-05,135,N20,VIIRS,h,2,307.02,40.3,N,0
39.73564,-7.81176,346.41,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,310.79,26.62,N,0
39.73587,-7.81654,354.24,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,304.84,26.62,N,0
39.73611,-7.82143,367,0.41,0.61,2023-08-05,135,N20,VIIRS,h,2,296.03,8.13,N,0
39.73636,-7.82641,305.36,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,293.07,8.13,N,0
39.73837,-7.79485,321.67,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,296.73,29.76,N,0
39.73857,-7.79966,339,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,307.86,29.76,N,0
39.73878,-7.80446,367,0.41,0.61,2023-08-05,135,N20,VIIRS,h,2,325.39,39.47,N,0
39.73898,-7.80913,367,0.41,0.61,2023-08-05,135,N20,VIIRS,h,2,301.13,39.47,N,0
39.73919,-7.81382,342.93,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,299.27,14.23,N,0
39.73939,-7.81858,367,0.41,0.61,2023-08-05,135,N20,VIIRS,h,2,301.45,14.23,N,0
39.7396,-7.8234,313.01,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,293.46,9.23,N,0
39.74057,-7.79717,353.09,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,303.31,37.64,N,0
39.7408,-7.80197,352.61,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,315.3,40.3,N,0
39.74104,-7.80671,367,0.41,0.61,2023-08-05,135,N20,VIIRS,h,2,303.17,40.3,N,0
39.74126,-7.81135,347.43,0.41,0.61,2023-08-05,135,N20,VIIRS,n,2,298.77,26.62,N,0
