latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.62868,-9.07966,311.68,0.39,0.36,2023-11-22,231,N20,VIIRS,n,2,283.62,0.66,N,2
38.63196,-9.07879,296.41,0.39,0.36,2023-11-22,231,N20,VIIRS,n,2,282.54,0.66,N,2
38.92197,-9.01303,296.57,0.39,0.36,2023-11-22,231,N20,VIIRS,n,2,283.4,0.75,N,2
39.68725,-8.90492,296.18,0.39,0.36,2023-11-22,231,N20,VIIRS,n,2,280.8,0.45,N,2
38.50284,-8.93784,321.88,0.39,0.36,2023-11-22,232,N20,VIIRS,n,2,286.26,1.42,N,2
40.97887,-8.07399,353.75,0.74,0.76,2023-11-22,1214,N20,VIIRS,n,2,283.77,11.66,D,0
40.98225,-8.06385,340.62,0.74,0.76,2023-11-22,1214,N20,VIIRS,n,2,279.38,11.66,D,0
41.30132,-7.93816,331.14,0.71,0.75,2023-11-22,1214,N20,VIIRS,n,2,281.46,5.56,D,0
42.29509,-6.5538,337.87,0.57,0.69,2023-11-22,1214,N20,VIIRS,n,2,280.33,9.86,D,0
42.29745,-6.55432,348.14,0.57,0.69,2023-11-22,1214,N20,VIIRS,n,2,281.68,7.95,D,0
37.56975,-8.74893,329.88,0.51,0.41,2023-11-22,1353,N20,VIIRS,n,2,295.44,8.2,D,0
37.56999,-8.75282,325.51,0.51,0.41,2023-11-22,1353,N20,VIIRS,n,2,295.35,10.54,D,0
37.90119,-7.58617,338.95,0.39,0.44,2023-11-22,1353,N20,VIIRS,n,2,293.14,3.66,D,0
37.9343,-7.54475,339.78,0.39,0.44,2023-11-22,1353,N20,VIIRS,n,2,294.05,3.27,D,0
38.30946,-8.76644,336.91,0.52,0.42,2023-11-22,1353,N20,VIIRS,n,2,290.44,3.39,D,0
39.85995,-7.89493,343.1,0.4,0.44,2023-11-22,1353,N20,VIIRS,n,2,295.27,38.55,D,0
39.94835,-7.50771,325.61,0.42,0.45,2023-11-22,1353,N20,VIIRS,n,2,288.75,2.06,D,0
40.04144,-8.27497,337.96,0.38,0.44,2023-11-22,1354,N20,VIIRS,n,2,290.88,7.23,D,0
40.97858,-8.07232,345.14,0.4,0.44,2023-11-22,1354,N20,VIIRS,n,2,287.24,5.55,D,0
40.98265,-8.0732,333.12,0.4,0.44,2023-11-22,1354,N20,VIIRS,n,2,289.69,24.61,D,0
