latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.87473,-7.90237,332.28,0.45,0.39,2023-04-06,243,N20,VIIRS,n,2,274.28,5.88,N,0
41.87817,-7.90103,333.72,0.45,0.39,2023-04-06,243,N20,VIIRS,n,2,276.83,5.88,N,0
40.87757,-8.27283,303.9,0.45,0.39,2023-04-06,244,N20,VIIRS,n,2,277.78,0.97,N,0
40.87854,-8.27786,304.31,0.45,0.39,2023-04-06,244,N20,VIIRS,n,2,278.6,0.97,N,0
41.25489,-8.55332,297,0.44,0.38,2023-04-06,244,N20,VIIRS,n,2,282.17,0.36,N,0
37.17665,-6.89254,298.51,0.4,0.44,2023-04-06,245,N20,VIIRS,n,2,285.1,1.39,N,0
41.01851,-7.91032,351.15,0.51,0.66,2023-04-06,1226,N20,VIIRS,n,2,294.92,9.09,D,0
41.02015,-7.90484,334.26,0.51,0.66,2023-04-06,1226,N20,VIIRS,n,2,293.84,7.08,D,0
41.7054,-7.85985,367,0.48,0.65,2023-04-06,1227,N20,VIIRS,h,2,297.23,8.53,D,0
41.83645,-7.90715,367,0.48,0.65,2023-04-06,1227,N20,VIIRS,h,2,302.29,20.25,D,0
41.83744,-7.90837,352.9,0.48,0.65,2023-04-06,1227,N20,VIIRS,n,2,307.73,16.22,D,0
41.84217,-7.90947,367,0.48,0.65,2023-04-06,1227,N20,VIIRS,h,2,296.01,20.25,D,0
41.84312,-7.91084,335.08,0.48,0.65,2023-04-06,1227,N20,VIIRS,n,2,293.55,16.22,D,0
41.87758,-7.89843,341.69,0.48,0.64,2023-04-06,1227,N20,VIIRS,n,2,310.25,25.88,D,0
41.87888,-7.89412,367,0.48,0.64,2023-04-06,1227,N20,VIIRS,h,2,295.98,25.88,D,0
41.88383,-7.12494,339.65,0.44,0.62,2023-04-06,1227,N20,VIIRS,n,2,301.48,3.58,D,0
41.97689,-8.41424,331.51,0.5,0.66,2023-04-06,1227,N20,VIIRS,n,2,295.64,2.85,D,0
41.98256,-8.41717,339.85,0.5,0.66,2023-04-06,1227,N20,VIIRS,n,2,293.46,2.85,D,0
42.01792,-8.43027,344.53,0.5,0.66,2023-04-06,1227,N20,VIIRS,n,2,293.77,4.16,D,0
41.01621,-7.90964,340.01,0.6,0.53,2023-04-06,1407,N20,VIIRS,n,2,300.81,11.96,D,0
41.02112,-7.90994,353.93,0.6,0.53,2023-04-06,1407,N20,VIIRS,n,2,298.46,11.96,D,0
41.30451,-8.27683,332.38,0.58,0.52,2023-04-06,1407,N20,VIIRS,n,2,306.59,20.04,D,0
41.30499,-8.26968,330.23,0.58,0.52,2023-04-06,1407,N20,VIIRS,n,2,300.52,12.32,D,0
41.8423,-7.91144,347.83,0.61,0.53,2023-04-06,1407,N20,VIIRS,n,2,304.16,16.29,D,0
41.84275,-7.9042,346.19,0.61,0.53,2023-04-06,1407,N20,VIIRS,n,2,304.8,14.73,D,0
41.87783,-7.8996,341.52,0.61,0.54,2023-04-06,1407,N20,VIIRS,n,2,300.57,10.34,D,0
41.88337,-7.89079,329.43,0.61,0.54,2023-04-06,1407,N20,VIIRS,n,2,295.97,4.83,D,0
41.88513,-6.99093,355.1,0.34,0.56,2023-04-06,1407,N20,VIIRS,n,2,304.99,11.5,D,0
41.88534,-6.98713,367,0.34,0.56,2023-04-06,1407,N20,VIIRS,h,2,299.69,11.5,D,0
42.01594,-8.4301,351.14,0.58,0.52,2023-04-06,1407,N20,VIIRS,n,2,300.01,13.37,D,0
42.02074,-8.43071,346.92,0.58,0.52,2023-04-06,1407,N20,VIIRS,n,2,298.21,9.14,D,0
42.28118,-6.71963,297.98,0.38,0.36,2023-04-07,224,N20,VIIRS,n,2,274.25,0.63,N,0
42.28265,-6.72882,298.02,0.38,0.36,2023-04-07,224,N20,VIIRS,n,2,274.3,0.44,N,0
42.29641,-6.72967,313.21,0.38,0.36,2023-04-07,224,N20,VIIRS,n,2,273.75,1.74,N,0
42.29787,-6.73889,329.62,0.38,0.36,2023-04-07,224,N20,VIIRS,n,2,274.63,3.59,N,0
38.91963,-9.00979,312.5,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,289.74,1.72,N,3
38.92294,-9.009,299.21,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,287.7,0.58,N,2
40.97509,-8.22836,350.45,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,297.83,51.9,N,0
40.97577,-8.23289,340.92,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,314.55,51.9,N,0
40.97644,-8.23741,316.2,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,284.94,5.2,N,0
40.97771,-8.22303,314,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,283.63,1.04,N,0
40.97839,-8.22755,341.98,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,287.85,5.75,N,0
40.97906,-8.23207,351.15,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,289.85,5.75,N,0
40.97974,-8.2366,325.85,0.39,0.36,2023-04-07,225,N20,VIIRS,n,2,285.54,2.26,N,0
