latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.33453,-6.59049,302.72,0.36,0.57,2023-08-19,304,N,VIIRS,n,2,291.3,0.61,N,0
37.05286,-6.04904,333.08,0.44,0.46,2023-08-20,245,N,VIIRS,n,2,294.29,4.61,N,0
38.8353,-6.64938,330.17,0.5,0.66,2023-08-20,1227,N,VIIRS,l,2,304.65,3.83,D,0
38.82907,-6.65302,367,0.33,0.55,2023-08-20,1407,N,VIIRS,h,2,306.63,8.58,D,0
38.82932,-6.64913,335.86,0.33,0.55,2023-08-20,1407,N,VIIRS,n,2,303.15,5.99,D,0
38.8302,-6.65424,367,0.33,0.55,2023-08-20,1407,N,VIIRS,h,2,303.99,8.39,D,0
38.83044,-6.65034,352.7,0.33,0.55,2023-08-20,1407,N,VIIRS,n,2,305.42,8.73,D,0
41.94389,-6.98121,330.44,0.38,0.36,2023-08-21,225,N,VIIRS,n,2,289.74,3.38,N,0
38.50089,-8.93568,311.19,0.39,0.36,2023-08-21,226,N,VIIRS,n,2,292.64,0.98,N,2
40.28942,-8.42127,300.39,0.39,0.36,2023-08-21,226,N,VIIRS,n,2,287.17,0.58,N,2
37.33579,-6.58995,343.37,0.54,0.42,2023-08-21,1347,N,VIIRS,l,2,313.82,7.8,D,0
37.33543,-6.59148,339.48,0.54,0.42,2023-08-21,1348,N,VIIRS,l,2,313.84,6.32,D,0
40.9114,-7.94498,347.91,0.52,0.41,2023-08-21,1349,N,VIIRS,n,2,308.43,11.9,D,0
38.50242,-8.93462,308.62,0.53,0.42,2023-08-22,207,N,VIIRS,n,2,296.78,2.26,N,2
41.1838,-7.89278,317.13,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,293.91,3.7,N,0
41.18455,-7.89966,329.22,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,292.74,3.7,N,0
41.18754,-7.89146,345.37,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,297.15,22.73,N,0
41.18829,-7.89833,336.14,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,299.62,22.73,N,0
41.18898,-7.9046,308.19,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,293.28,1.65,N,0
41.19128,-7.89021,318.03,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,295.42,22.73,N,0
41.19203,-7.897,346.86,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,305.13,22.73,N,0
41.19269,-7.90309,315.49,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,293.92,1.65,N,0
41.19337,-7.90923,307.26,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,293.37,1.65,N,0
41.19503,-7.88901,325.57,0.51,0.41,2023-08-22,207,N,VIIRS,n,2,296.51,52.7,N,0
