latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.9209,-9.01301,300.96,0.7,0.75,2023-05-31,123,N,VIIRS,n,2,285,1.49,N,2
38.92362,-9.01095,295.82,0.7,0.75,2023-05-31,124,N,VIIRS,n,2,285.15,1.25,N,2
38.49943,-8.93523,297.66,0.5,0.49,2023-05-31,304,N,VIIRS,n,2,284.95,0.91,N,2
38.62932,-9.0765,297.52,0.49,0.48,2023-05-31,304,N,VIIRS,n,2,287.19,0.92,N,2
38.63059,-9.08198,295.74,0.49,0.48,2023-05-31,304,N,VIIRS,n,2,285.27,0.7,N,2
38.92305,-9.00906,311.15,0.48,0.48,2023-05-31,304,N,VIIRS,n,2,288.52,1.79,N,2
37.38372,-8.76797,331.11,0.41,0.6,2023-05-31,1245,N,VIIRS,n,2,295.83,1.49,D,0
37.95161,-8.85269,334.64,0.44,0.62,2023-05-31,1426,N,VIIRS,n,2,299.11,4.57,D,0
38.62877,-9.07624,303.59,0.45,0.39,2023-06-01,245,N,VIIRS,n,2,288.24,1.07,N,2
38.9201,-9.01303,317.65,0.45,0.39,2023-06-01,245,N,VIIRS,n,2,288.86,2.42,N,2
41.25336,-8.55215,296.35,0.43,0.38,2023-06-01,245,N,VIIRS,n,2,284.44,0.32,N,0
38.92102,-9.01072,332.88,0.44,0.39,2023-06-02,1348,N,VIIRS,l,2,305.74,2.13,D,2
38.37779,-6.4843,300.35,0.43,0.38,2023-06-03,208,N,VIIRS,n,2,283.91,0.72,N,2
38.92144,-9.00955,312.76,0.55,0.43,2023-06-03,208,N,VIIRS,n,2,289.68,2.81,N,2
38.69012,-6.40513,335,0.39,0.36,2023-06-03,1329,N,VIIRS,l,2,306.59,1.77,D,0
38.92138,-9.00979,332.31,0.39,0.36,2023-06-03,1329,N,VIIRS,n,2,302.54,4.42,D,2
37.95249,-8.79807,300.29,0.62,0.54,2023-06-04,149,N,VIIRS,n,2,286.05,1.4,N,2
37.94857,-8.79564,300.5,0.55,0.68,2023-06-04,329,N,VIIRS,n,2,284.3,1.26,N,0
37.952,-8.79715,315.15,0.55,0.68,2023-06-04,329,N,VIIRS,n,2,284.53,1.51,N,2
37.95456,-8.79281,296.48,0.55,0.68,2023-06-04,329,N,VIIRS,n,2,284.05,1.26,N,2
38.92448,-9.00898,298.44,0.5,0.66,2023-06-04,329,N,VIIRS,n,2,285.89,1.69,N,0
38.92452,-9.01286,298.01,0.5,0.66,2023-06-04,329,N,VIIRS,n,2,285.13,1.77,N,0
