latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.62745,-8.45813,298.13,0.52,0.41,2023-06-30,250,N20,VIIRS,n,2,286.24,0.87,N,0
38.50175,-8.93475,307.48,0.54,0.42,2023-06-30,251,N20,VIIRS,n,2,291.68,1.69,N,2
38.50342,-8.9333,303.19,0.54,0.42,2023-06-30,251,N20,VIIRS,n,2,290.15,0.76,N,2
38.74845,-6.48379,335.75,0.42,0.61,2023-06-30,1232,N20,VIIRS,l,2,307.99,1.8,D,0
38.74971,-6.47925,340.47,0.42,0.61,2023-06-30,1232,N20,VIIRS,n,2,308.14,1.8,D,0
38.74992,-6.48131,341.37,0.42,0.61,2023-06-30,1232,N20,VIIRS,n,2,307.31,3.8,D,0
38.75115,-6.47676,337.82,0.42,0.61,2023-06-30,1232,N20,VIIRS,l,2,310,2.24,D,0
38.75626,-6.47713,340.49,0.42,0.61,2023-06-30,1232,N20,VIIRS,n,2,308.71,1.33,D,0
38.75645,-6.47919,339.32,0.42,0.61,2023-06-30,1232,N20,VIIRS,n,2,308.38,2.24,D,0
38.80738,-6.83009,331.37,0.43,0.62,2023-06-30,1232,N20,VIIRS,l,2,305.22,1.53,D,0
37.18531,-6.1384,346.52,0.42,0.61,2023-06-30,1412,N20,VIIRS,n,2,310.39,3.87,D,0
37.95783,-8.79762,334.46,0.61,0.53,2023-06-30,1413,N20,VIIRS,l,2,305.36,3.35,D,0
38.77275,-9.26828,338.22,0.58,0.52,2023-06-30,1413,N20,VIIRS,n,2,306.14,12.67,D,0
38.77322,-9.26144,337.59,0.58,0.52,2023-06-30,1413,N20,VIIRS,n,2,301.55,9.21,D,0
40.58204,-8.58416,354.69,0.33,0.55,2023-06-30,1413,N20,VIIRS,n,2,297.15,12.81,D,0
40.58225,-8.58025,346.12,0.33,0.55,2023-06-30,1413,N20,VIIRS,n,2,295.49,9.17,D,0
40.58434,-8.58516,349.21,0.33,0.55,2023-06-30,1413,N20,VIIRS,n,2,300.6,19.05,D,0
40.58458,-8.58123,367,0.33,0.55,2023-06-30,1413,N20,VIIRS,h,2,297.03,22.79,D,0
40.58715,-8.58463,352.38,0.33,0.55,2023-06-30,1413,N20,VIIRS,n,2,300.2,12.81,D,0
40.58737,-8.58069,345.15,0.33,0.55,2023-06-30,1413,N20,VIIRS,n,2,294.52,9.17,D,0
38.50221,-8.93777,305.38,0.39,0.36,2023-07-01,232,N20,VIIRS,n,2,292.02,0.66,N,2
38.73139,-6.63823,301.27,0.43,0.38,2023-07-01,232,N20,VIIRS,n,2,290.35,0.39,N,0
40.31095,-8.6638,302.95,0.39,0.36,2023-07-01,232,N20,VIIRS,n,2,286.29,0.71,N,0
41.44609,-7.6706,342.93,0.43,0.46,2023-07-01,1355,N20,VIIRS,n,2,301.74,3.51,D,0
38.37833,-6.48234,306.53,0.39,0.36,2023-07-02,213,N20,VIIRS,n,2,294.41,0.95,N,2
38.50121,-8.93303,305.67,0.46,0.39,2023-07-02,213,N20,VIIRS,n,2,294.06,0.99,N,2
38.50185,-8.93813,305.57,0.46,0.39,2023-07-02,213,N20,VIIRS,n,2,293.15,0.99,N,2
37.81643,-8.55933,355.74,0.39,0.36,2023-07-02,1335,N20,VIIRS,n,2,317.81,53.89,D,0
38.50111,-8.93527,308.89,0.51,0.5,2023-07-03,155,N20,VIIRS,n,2,293.89,1.53,N,2
38.50167,-8.93658,307.62,0.47,0.64,2023-07-04,136,N20,VIIRS,n,2,290.36,0.83,N,2
38.6302,-9.08114,302.38,0.48,0.64,2023-07-04,136,N20,VIIRS,n,2,289.53,1.03,N,2
38.63092,-9.07593,307.29,0.36,0.58,2023-07-04,316,N20,VIIRS,n,2,291.5,0.67,N,2
38.92276,-9.0103,302.51,0.36,0.57,2023-07-04,316,N20,VIIRS,n,2,291.26,0.95,N,2
38.8876,-6.63134,342.6,0.4,0.44,2023-07-04,1257,N20,VIIRS,n,2,315.11,5.7,D,0
39.20959,-8.76903,367,0.69,0.74,2023-07-04,1438,N20,VIIRS,h,2,302.08,7.4,D,0
39.21006,-8.76748,367,0.69,0.74,2023-07-04,1438,N20,VIIRS,h,2,300.91,13.43,D,0
39.2165,-8.76921,331.28,0.69,0.74,2023-07-04,1438,N20,VIIRS,n,2,301.18,7.4,D,0
