latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.38054,-6.48235,297.14,0.38,0.36,2023-06-05,219,N20,VIIRS,n,2,281.9,0.25,N,2
38.50183,-8.93491,299.77,0.41,0.37,2023-06-05,219,N20,VIIRS,n,2,281.38,0.68,N,2
38.92199,-9.0121,312.72,0.42,0.38,2023-06-05,219,N20,VIIRS,n,2,284,1.72,N,2
37.1457,-8.4663,338.19,0.4,0.37,2023-06-05,1341,N20,VIIRS,n,2,304.58,3.93,D,0
41.16171,-8.25222,343.56,0.44,0.38,2023-06-05,1342,N20,VIIRS,n,2,300.48,9.9,D,0
38.37781,-6.48341,297.74,0.49,0.41,2023-06-06,201,N20,VIIRS,n,2,285.28,0.87,N,2
38.50023,-8.93519,301.41,0.43,0.46,2023-06-06,201,N20,VIIRS,n,2,283.82,0.9,N,2
38.50041,-8.93541,301.32,0.43,0.46,2023-06-06,201,N20,VIIRS,n,2,284.25,0.91,N,2
38.6286,-9.07646,301.05,0.44,0.46,2023-06-06,201,N20,VIIRS,n,2,286.18,0.69,N,2
38.92257,-9.01182,311.52,0.44,0.46,2023-06-06,201,N20,VIIRS,n,2,288.71,1.04,N,2
38.50901,-6.04076,348.44,0.38,0.36,2023-06-06,1322,N20,VIIRS,n,2,310.09,4.91,D,0
38.50967,-6.0364,347.49,0.38,0.36,2023-06-06,1322,N20,VIIRS,n,2,312.2,5.63,D,0
38.51228,-6.04156,348.22,0.38,0.36,2023-06-06,1322,N20,VIIRS,n,2,309.75,4.91,D,0
38.51295,-6.03721,340.43,0.38,0.36,2023-06-06,1322,N20,VIIRS,n,2,310.06,5.63,D,0
40.29144,-8.41979,299.44,0.48,0.48,2023-06-08,303,N20,VIIRS,n,2,285.4,0.83,N,0
