latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.18085,-6.89879,295.77,0.43,0.62,2023-10-03,129,N20,VIIRS,n,2,283.6,0.21,N,0
37.95584,-8.80371,301.74,0.56,0.69,2023-10-03,129,N20,VIIRS,n,2,289.65,0.94,N,2
39.08378,-6.01244,336.37,0.44,0.46,2023-10-03,1251,N20,VIIRS,n,2,307.83,1.43,D,0
41.29036,-8.56392,338,0.52,0.5,2023-10-03,1251,N20,VIIRS,n,2,295.77,3.29,D,0
37.95564,-8.79877,303.71,0.39,0.36,2023-10-05,232,N20,VIIRS,n,2,288.62,1.43,N,2
38.50204,-8.93758,306.97,0.39,0.36,2023-10-05,232,N20,VIIRS,n,2,290.17,0.67,N,2
38.92114,-9.01194,305.01,0.39,0.36,2023-10-05,232,N20,VIIRS,n,2,291.51,1.43,N,2
40.26117,-8.07482,336.16,0.45,0.39,2023-10-06,212,N20,VIIRS,n,2,279.45,4.57,N,0
42.27559,-8.7396,306.48,0.49,0.41,2023-10-06,212,N20,VIIRS,n,2,283.78,1.51,N,3
38.3798,-6.48267,308.85,0.39,0.36,2023-10-06,213,N20,VIIRS,n,2,291.42,1.03,N,2
38.61268,-6.78342,296.68,0.4,0.37,2023-10-06,213,N20,VIIRS,n,2,285.92,0.2,N,0
38.62919,-9.08067,295.7,0.47,0.39,2023-10-06,213,N20,VIIRS,n,2,272.22,0.92,N,2
37.15043,-6.54234,323.21,0.56,0.43,2023-10-07,154,N20,VIIRS,n,2,261.49,1.87,N,0
38.38073,-6.4835,302.55,0.38,0.43,2023-10-07,154,N20,VIIRS,n,2,286.8,0.57,N,2
38.83778,-7.16087,343.04,0.41,0.37,2023-10-07,1316,N20,VIIRS,n,2,304.88,2.97,D,0
39.64275,-7.00755,356.11,0.4,0.37,2023-10-07,1316,N20,VIIRS,l,2,310.18,5.85,D,0
39.64354,-7.00291,342.5,0.4,0.37,2023-10-07,1316,N20,VIIRS,n,2,308.64,5.85,D,0
39.64687,-7.00387,336.7,0.4,0.37,2023-10-07,1316,N20,VIIRS,l,2,308.36,7.91,D,0
39.64845,-6.99463,348.63,0.4,0.37,2023-10-07,1316,N20,VIIRS,n,2,307.54,6.18,D,0
39.65099,-7.00022,342.8,0.4,0.37,2023-10-07,1316,N20,VIIRS,n,2,307.57,6.18,D,0
39.65353,-7.00583,346.52,0.4,0.37,2023-10-07,1316,N20,VIIRS,n,2,307.84,8.88,D,0
39.65432,-7.0012,350.29,0.4,0.37,2023-10-07,1316,N20,VIIRS,n,2,308.73,3.9,D,0
39.65765,-7.00217,336.9,0.4,0.37,2023-10-07,1316,N20,VIIRS,l,2,308.19,3.9,D,0
39.86765,-6.83122,339.83,0.4,0.37,2023-10-07,1316,N20,VIIRS,n,2,307.74,5.13,D,0
39.94473,-8.64676,348.55,0.44,0.39,2023-10-07,1316,N20,VIIRS,n,2,305.72,3.04,D,0
40.25223,-7.49622,350.77,0.41,0.37,2023-10-07,1316,N20,VIIRS,n,2,302.46,2.75,D,0
41.29475,-8.56611,338.25,0.42,0.38,2023-10-07,1316,N20,VIIRS,n,2,303.51,2.58,D,0
41.29815,-8.56721,345.95,0.42,0.38,2023-10-07,1316,N20,VIIRS,n,2,304.32,12.77,D,0
41.29973,-8.57047,339.75,0.42,0.38,2023-10-07,1316,N20,VIIRS,n,2,304.82,12.42,D,0
