latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50069,-8.9361,322.23,0.39,0.36,2023-12-27,225,N,VIIRS,n,2,282.79,2.11,N,2
38.62997,-9.07698,295.39,0.39,0.36,2023-12-27,225,N,VIIRS,n,2,279.11,0.68,N,2
37.95823,-8.80337,296.33,0.39,0.36,2023-12-27,226,N,VIIRS,n,2,284.06,1.15,N,2
37.24474,-7.15884,325.79,0.51,0.41,2023-12-27,1346,N,VIIRS,n,2,289.23,3.47,D,0
37.22134,-8.36792,332.31,0.45,0.39,2023-12-27,1347,N,VIIRS,n,2,289.2,2.66,D,0
37.57539,-8.73726,332.83,0.39,0.36,2023-12-28,1328,N,VIIRS,n,2,287.76,5.73,D,0
38.92222,-9.01138,300.87,0.58,0.69,2023-12-30,129,N,VIIRS,n,2,279.97,1.36,N,2
38.91925,-9.01187,299.24,0.59,0.53,2023-12-30,309,N,VIIRS,n,2,280.16,1.14,N,3
38.92389,-9.00982,298.03,0.59,0.53,2023-12-30,309,N,VIIRS,n,2,280.35,1.14,N,2
40.03431,-6.42283,327.92,0.44,0.46,2023-12-30,1251,N,VIIRS,n,2,283.14,3.4,D,0
38.50302,-8.93557,302.84,0.53,0.42,2023-12-31,250,N,VIIRS,n,2,281.82,1.43,N,2
38.92017,-9.01316,309.87,0.52,0.41,2023-12-31,250,N,VIIRS,n,2,276.71,2.12,N,2
38.9239,-9.01193,299.06,0.52,0.41,2023-12-31,250,N,VIIRS,n,2,276.66,0.94,N,2
