latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.92199,-9.01161,301.1,0.32,0.55,2023-06-20,148,N,VIIRS,n,2,288.27,0.66,N,2
41.69961,-8.71241,296.3,0.33,0.55,2023-06-20,148,N,VIIRS,n,2,285.88,0.31,N,0
37.95428,-8.80117,304,0.62,0.54,2023-06-20,149,N,VIIRS,n,2,287.63,1.92,N,2
38.50083,-8.93586,303.94,0.32,0.54,2023-06-20,149,N,VIIRS,n,2,286.91,0.37,N,2
38.63082,-9.07772,298.59,0.32,0.55,2023-06-20,149,N,VIIRS,n,2,288.12,0.58,N,2
37.95346,-8.79322,300.57,0.55,0.68,2023-06-20,329,N,VIIRS,n,2,282.91,1.18,N,2
37.95523,-8.79915,296.93,0.55,0.68,2023-06-20,329,N,VIIRS,n,2,283.02,1.97,N,2
38.62828,-9.08282,296.76,0.51,0.66,2023-06-20,329,N,VIIRS,n,2,285.57,0.96,N,0
38.92049,-9.01404,297.77,0.5,0.66,2023-06-20,329,N,VIIRS,n,2,286.6,0.8,N,2
37.95227,-8.79436,302.7,0.54,0.42,2023-06-22,251,N,VIIRS,n,2,287.54,1.8,N,0
37.95315,-8.80021,304.96,0.54,0.42,2023-06-22,251,N,VIIRS,n,2,289.02,1.6,N,2
38.31892,-6.72257,301.71,0.43,0.38,2023-06-23,233,N,VIIRS,n,2,291.34,1.27,N,0
38.502,-8.93399,303.18,0.39,0.36,2023-06-23,233,N,VIIRS,n,2,291.92,0.47,N,2
38.62737,-9.07702,305.46,0.39,0.36,2023-06-23,233,N,VIIRS,n,2,292.53,0.7,N,2
41.08998,-7.98747,330.2,0.4,0.44,2023-06-23,1355,N,VIIRS,n,2,300.51,1.77,D,0
41.44737,-7.67148,340.69,0.42,0.45,2023-06-23,1355,N,VIIRS,n,2,298.5,2.33,D,0
42.13517,-8.81812,307.28,0.5,0.41,2023-06-24,213,N,VIIRS,n,2,291.72,1.19,N,3
42.17007,-8.64855,320.41,0.49,0.41,2023-06-24,213,N,VIIRS,n,2,291.84,1.91,N,0
42.28473,-8.71863,319.09,0.5,0.41,2023-06-24,213,N,VIIRS,n,2,292.44,1.38,N,3
42.28542,-8.72481,306.34,0.5,0.41,2023-06-24,213,N,VIIRS,n,2,292.15,1.38,N,3
38.50305,-8.93644,309.98,0.46,0.39,2023-06-24,214,N,VIIRS,n,2,296.88,2.36,N,2
38.71092,-6.66149,350.47,0.42,0.37,2023-06-24,1335,N,VIIRS,n,2,321.05,6.85,D,0
