latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.98843,-8.5531,302.32,0.4,0.6,2023-02-15,140,N20,VIIRS,n,2,276.04,0.65,N,0
41.98864,-8.55759,301.7,0.4,0.6,2023-02-15,140,N20,VIIRS,n,2,276.23,0.76,N,0
38.72629,-8.02188,327.57,0.4,0.44,2023-02-15,1302,N20,VIIRS,n,2,281.97,2.15,D,0
38.83617,-6.20075,329.05,0.49,0.4,2023-02-15,1302,N20,VIIRS,n,2,289.7,2.55,D,0
41.31916,-8.38545,335.67,0.55,0.43,2023-02-15,1303,N20,VIIRS,n,2,292.3,6,D,0
41.32767,-8.28671,330.76,0.54,0.42,2023-02-15,1303,N20,VIIRS,n,2,290.41,6.88,D,0
41.75912,-7.90827,325.09,0.52,0.41,2023-02-15,1303,N20,VIIRS,n,2,290.95,3.59,D,0
41.87917,-7.098,333.62,0.48,0.4,2023-02-15,1303,N20,VIIRS,n,2,292.04,5.88,D,0
41.73003,-8.38426,327.67,0.69,0.74,2023-02-16,121,N20,VIIRS,n,2,279.5,4.44,N,0
41.73014,-8.3836,330.49,0.69,0.74,2023-02-16,121,N20,VIIRS,n,2,279.65,4.6,N,0
41.97804,-8.43983,305.41,0.69,0.74,2023-02-16,121,N20,VIIRS,n,2,276.5,1.98,N,0
41.9785,-8.43928,305.95,0.69,0.74,2023-02-16,121,N20,VIIRS,n,2,277.26,1.71,N,0
41.55525,-8.15614,313.37,0.47,0.47,2023-02-16,301,N20,VIIRS,n,2,275.83,1.63,N,0
41.72905,-8.37926,302.71,0.45,0.47,2023-02-16,301,N20,VIIRS,n,2,280.58,1.13,N,0
37.22437,-6.22721,298.64,0.37,0.58,2023-02-16,302,N20,VIIRS,n,2,277.1,0.55,N,0
38.73283,-8.70945,329.87,0.38,0.58,2023-02-16,1244,N20,VIIRS,n,2,290.75,1.87,D,0
38.80445,-6.30782,327.22,0.56,0.52,2023-02-16,1244,N20,VIIRS,n,2,287.56,2.41,D,0
39.57673,-8.77188,332.32,0.36,0.57,2023-02-16,1244,N20,VIIRS,n,2,290.51,2.37,D,0
40.21193,-7.81511,340.11,0.62,0.54,2023-02-16,1244,N20,VIIRS,n,2,288.56,8.96,D,0
40.21337,-7.82057,337.92,0.62,0.54,2023-02-16,1244,N20,VIIRS,n,2,287.95,10.32,D,0
40.21504,-7.81388,337.62,0.62,0.54,2023-02-16,1244,N20,VIIRS,n,2,287.35,10.32,D,0
41.64226,-7.3284,325.29,0.54,0.51,2023-02-16,1244,N20,VIIRS,n,2,288.83,3.67,D,0
41.69864,-7.8679,325.46,0.57,0.52,2023-02-16,1244,N20,VIIRS,n,2,287.55,3.03,D,0
41.77127,-7.90068,341.42,0.57,0.52,2023-02-16,1244,N20,VIIRS,n,2,288.63,8.9,D,0
41.77577,-7.90288,340.15,0.57,0.52,2023-02-16,1244,N20,VIIRS,n,2,287.98,8.9,D,0
41.74786,-8.301,327.54,0.6,0.53,2023-02-16,1245,N20,VIIRS,n,2,290.32,5.65,D,0
41.74977,-8.29342,340.58,0.6,0.53,2023-02-16,1245,N20,VIIRS,n,2,291,8.01,D,0
41.75094,-8.30923,332.54,0.6,0.53,2023-02-16,1245,N20,VIIRS,n,2,296.41,35.75,D,0
41.77222,-7.90205,345.87,0.57,0.52,2023-02-16,1245,N20,VIIRS,n,2,292.31,25.46,D,0
40.21096,-7.84512,346.61,0.53,0.67,2023-02-16,1425,N20,VIIRS,n,2,289.47,14.76,D,0
40.21116,-7.83696,356.26,0.53,0.67,2023-02-16,1425,N20,VIIRS,l,2,287.27,15.83,D,0
40.21239,-7.84543,351.79,0.53,0.67,2023-02-16,1425,N20,VIIRS,n,2,289.52,11.42,D,0
40.21263,-7.8374,356.41,0.53,0.67,2023-02-16,1425,N20,VIIRS,l,2,287.74,11.42,D,0
41.54607,-8.15174,332.97,0.52,0.66,2023-02-16,1425,N20,VIIRS,n,2,287.85,3.14,D,0
41.56183,-7.94696,342.32,0.53,0.67,2023-02-16,1425,N20,VIIRS,n,2,289.59,5.17,D,0
41.56388,-7.94559,335.83,0.53,0.67,2023-02-16,1425,N20,VIIRS,n,2,288.27,6.17,D,0
41.72997,-8.37889,350.58,0.5,0.66,2023-02-16,1425,N20,VIIRS,n,2,290.41,26.81,D,0
41.73012,-8.37332,367,0.5,0.66,2023-02-16,1425,N20,VIIRS,h,2,293.22,39.1,D,0
41.75067,-8.29341,367,0.51,0.66,2023-02-16,1425,N20,VIIRS,h,2,292.96,15.75,D,0
41.75624,-8.31381,344.19,0.51,0.66,2023-02-16,1425,N20,VIIRS,n,2,290.79,6,D,0
40.28899,-8.41767,295.58,0.45,0.39,2023-02-17,243,N20,VIIRS,n,2,283.41,0.6,N,2
41.45715,-7.7465,301.69,0.46,0.39,2023-02-17,243,N20,VIIRS,n,2,276.46,0.67,N,0
41.55296,-8.15097,309.84,0.44,0.39,2023-02-17,243,N20,VIIRS,n,2,282.82,1.27,N,0
41.59919,-7.98826,315.42,0.45,0.39,2023-02-17,243,N20,VIIRS,n,2,279.26,2.14,N,0
