latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
42.21289,-6.84459,311.43,0.57,0.69,2023-12-17,121,N20,VIIRS,n,2,274.18,4.21,N,0
42.21772,-6.83789,328.73,0.57,0.69,2023-12-17,121,N20,VIIRS,n,2,277.14,5.19,N,0
42.2179,-6.84741,331.76,0.57,0.69,2023-12-17,121,N20,VIIRS,n,2,275.24,5.19,N,0
42.21925,-6.84085,345.71,0.57,0.69,2023-12-17,121,N20,VIIRS,n,2,277.36,4.21,N,0
42.21336,-6.83745,305.05,0.53,0.5,2023-12-17,302,N20,VIIRS,n,2,274.98,8.07,N,0
42.21477,-6.84314,303.75,0.53,0.5,2023-12-17,302,N20,VIIRS,n,2,274.69,1.25,N,0
42.21804,-6.83662,337.45,0.53,0.5,2023-12-17,302,N20,VIIRS,n,2,277.12,8.07,N,0
37.96014,-8.8066,296.26,0.53,0.5,2023-12-17,303,N20,VIIRS,n,2,281.28,2.17,N,0
38.9219,-9.01298,311.35,0.49,0.49,2023-12-17,303,N20,VIIRS,n,2,282.57,1.4,N,2
42.21503,-6.83291,345.41,0.49,0.48,2023-12-17,1245,N20,VIIRS,n,2,293.02,7.09,D,0
42.21947,-6.83389,339.55,0.49,0.48,2023-12-17,1245,N20,VIIRS,n,2,285.71,5.32,D,0
42.21651,-6.82968,325.48,0.62,0.71,2023-12-17,1426,N20,VIIRS,n,2,287.8,4.39,D,0
42.21444,-6.83579,306.99,0.49,0.4,2023-12-18,243,N20,VIIRS,n,2,273.07,1.41,N,0
42.21664,-6.8468,300.08,0.48,0.4,2023-12-18,243,N20,VIIRS,n,2,273.82,1,N,0
42.21693,-6.82905,318.94,0.49,0.4,2023-12-18,243,N20,VIIRS,n,2,273.78,2.54,N,0
42.21923,-6.84051,343.56,0.48,0.4,2023-12-18,243,N20,VIIRS,n,2,275.64,7.77,N,0
42.22031,-6.84589,330.89,0.48,0.4,2023-12-18,243,N20,VIIRS,n,2,273.97,4.69,N,0
37.95794,-8.80482,299.72,0.47,0.4,2023-12-18,244,N20,VIIRS,n,2,281.76,1.64,N,2
38.32138,-6.71852,298.82,0.38,0.44,2023-12-18,244,N20,VIIRS,n,2,278,0.74,N,2
38.50125,-8.93768,305.49,0.46,0.39,2023-12-18,244,N20,VIIRS,n,2,280.62,1.06,N,2
38.92323,-9.01092,310.42,0.45,0.39,2023-12-18,244,N20,VIIRS,n,2,281.04,2.22,N,2
39.68732,-8.90842,298.09,0.45,0.39,2023-12-18,244,N20,VIIRS,n,2,279.06,0.67,N,2
40.28916,-8.41826,296.57,0.45,0.39,2023-12-18,244,N20,VIIRS,n,2,278.04,0.67,N,2
40.81612,-6.12142,330.64,0.42,0.61,2023-12-18,1226,N20,VIIRS,n,2,276.12,2.58,D,0
40.84051,-8.15037,351.37,0.53,0.67,2023-12-18,1226,N20,VIIRS,n,2,298.7,54.07,D,0
40.84128,-8.15093,367,0.53,0.67,2023-12-18,1226,N20,VIIRS,h,2,296.42,55.43,D,0
41.67178,-8.07351,354.03,0.49,0.65,2023-12-18,1226,N20,VIIRS,n,2,288.01,13.7,D,0
42.22005,-6.84654,334,0.42,0.61,2023-12-18,1226,N20,VIIRS,n,2,287,3.84,D,0
42.21913,-6.84746,330.75,0.35,0.57,2023-12-18,1407,N20,VIIRS,n,2,286.82,4.89,D,0
37.95661,-8.80097,302.11,0.38,0.36,2023-12-19,225,N20,VIIRS,n,2,281.43,1,N,2
