latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50166,-8.93771,302.36,0.39,0.36,2023-06-15,232,N20,VIIRS,n,2,290.23,1.2,N,2
38.92347,-9.00991,302.3,0.39,0.36,2023-06-15,232,N20,VIIRS,n,2,291.24,0.67,N,2
37.34415,-7.27756,309.7,0.4,0.37,2023-06-16,214,N20,VIIRS,n,2,293.43,0.7,N,0
38.37939,-6.48473,305.95,0.39,0.44,2023-06-17,154,N20,VIIRS,n,2,293.38,0.83,N,2
38.50441,-8.93637,300.61,0.52,0.5,2023-06-17,154,N20,VIIRS,n,2,290.46,1.34,N,2
38.9917,-6.47341,306.76,0.39,0.44,2023-06-17,154,N20,VIIRS,n,2,293.01,0.59,N,0
40.991,-8.23806,301.61,0.51,0.49,2023-06-17,154,N20,VIIRS,n,2,286.72,0.79,N,0
40.99182,-8.23697,301.75,0.51,0.49,2023-06-17,154,N20,VIIRS,n,2,286.64,0.76,N,0
38.5032,-8.93515,298.12,0.37,0.58,2023-06-18,316,N20,VIIRS,n,2,287.28,0.41,N,2
38.63082,-9.07557,299.97,0.36,0.58,2023-06-18,316,N20,VIIRS,n,2,288.05,0.65,N,2
38.92256,-9.00955,300.33,0.36,0.57,2023-06-18,316,N20,VIIRS,n,2,288.11,0.61,N,2
38.50083,-8.93413,298.36,0.42,0.45,2023-06-19,257,N20,VIIRS,n,2,286.51,0.79,N,2
