latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.28978,-8.41932,301.76,0.41,0.37,2023-07-30,238,N,VIIRS,n,2,290.45,0.77,N,2
39.68721,-8.908,303.68,0.4,0.37,2023-07-30,239,N,VIIRS,n,2,290.29,0.86,N,0
41.25396,-8.55456,303.2,0.42,0.38,2023-07-31,219,N,VIIRS,n,2,289.37,0.84,N,0
41.87529,-8.7975,328.2,0.43,0.38,2023-07-31,219,N,VIIRS,n,2,285.56,2.47,N,0
38.50158,-8.93695,308.46,0.41,0.37,2023-07-31,220,N,VIIRS,n,2,291.52,1.17,N,2
39.68534,-8.90646,300.6,0.42,0.38,2023-07-31,220,N,VIIRS,n,2,290.13,1.16,N,2
37.2705,-6.52504,348.72,0.46,0.39,2023-07-31,1341,N,VIIRS,l,2,320.86,15.38,D,0
40.33875,-8.67232,347.59,0.42,0.38,2023-07-31,1342,N,VIIRS,n,2,313.32,11.35,D,0
40.76958,-8.44336,335.35,0.43,0.38,2023-07-31,1342,N,VIIRS,n,2,301.06,6.33,D,0
40.77307,-8.44416,341.23,0.43,0.38,2023-07-31,1342,N,VIIRS,n,2,303.91,15.52,D,0
40.77324,-8.44111,332.53,0.43,0.38,2023-07-31,1342,N,VIIRS,n,2,301.46,15.87,D,0
41.62814,-7.10215,341.19,0.49,0.4,2023-07-31,1343,N,VIIRS,l,2,315.18,5.63,D,0
38.37876,-6.48379,302.06,0.49,0.4,2023-08-01,201,N,VIIRS,n,2,291.92,0.85,N,2
41.17091,-8.22826,299.03,0.42,0.45,2023-08-01,201,N,VIIRS,n,2,288.72,0.5,N,0
41.17964,-8.23074,302.77,0.42,0.45,2023-08-01,201,N,VIIRS,n,2,287.91,1.15,N,0
37.26434,-7.23597,346.42,0.38,0.43,2023-08-02,1304,N,VIIRS,n,2,311.58,10.34,D,0
40.2881,-8.42288,296.23,0.49,0.48,2023-08-03,303,N,VIIRS,n,2,285.64,0.73,N,2
39.68467,-8.90706,298.54,0.48,0.48,2023-08-03,304,N,VIIRS,n,2,287.01,0.96,N,2
39.17804,-9.12387,356.23,0.37,0.58,2023-08-03,1246,N,VIIRS,n,2,298.47,6.51,D,0
39.223,-9.06386,367,0.37,0.58,2023-08-03,1246,N,VIIRS,h,2,300.2,8.7,D,0
39.23031,-9.01508,336.82,0.37,0.58,2023-08-03,1246,N,VIIRS,n,2,298.3,6.61,D,0
39.23136,-9.01116,367,0.37,0.58,2023-08-03,1246,N,VIIRS,h,2,301.72,12.35,D,0
39.21415,-9.06373,351.32,0.44,0.63,2023-08-03,1426,N,VIIRS,n,2,300.59,7.13,D,0
39.21581,-9.06241,367,0.44,0.63,2023-08-03,1426,N,VIIRS,h,2,306.64,25.91,D,0
39.22002,-9.06369,345.52,0.44,0.63,2023-08-03,1426,N,VIIRS,n,2,312.7,47.1,D,0
39.22023,-9.05837,334.61,0.44,0.63,2023-08-03,1426,N,VIIRS,n,2,295.31,34.3,D,0
39.70265,-8.20127,356.89,0.5,0.66,2023-08-03,1426,N,VIIRS,n,2,304.03,9.3,D,0
