latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.37731,-6.48251,298.79,0.43,0.38,2023-09-23,207,N,VIIRS,n,2,284.46,0.75,N,0
38.50278,-8.93524,311.86,0.53,0.42,2023-09-23,207,N,VIIRS,n,2,289.09,2.21,N,2
38.50284,-8.93508,309.52,0.53,0.42,2023-09-23,207,N,VIIRS,n,2,289.1,1.77,N,2
38.03831,-7.90524,332.64,0.38,0.36,2023-09-23,1328,N,VIIRS,n,2,306.79,1.37,D,0
38.50084,-8.9353,332.79,0.39,0.36,2023-09-23,1329,N,VIIRS,n,2,304.76,2.68,D,2
40.0543,-8.87526,347.35,0.39,0.36,2023-09-23,1329,N,VIIRS,n,2,300.14,5.84,D,0
40.05501,-8.87078,335.13,0.39,0.36,2023-09-23,1329,N,VIIRS,n,2,302.05,1.95,D,0
40.05688,-8.88063,344.65,0.39,0.36,2023-09-23,1329,N,VIIRS,n,2,300.19,6.43,D,0
37.2362,-6.05605,306.17,0.43,0.46,2023-09-24,148,N,VIIRS,n,2,287.96,1.75,N,0
37.23667,-6.06091,317.58,0.43,0.46,2023-09-24,148,N,VIIRS,n,2,291.06,1.75,N,3
38.37879,-6.48355,297.94,0.46,0.47,2023-09-24,148,N,VIIRS,n,2,286.78,0.65,N,2
38.49942,-8.93662,304.71,0.63,0.54,2023-09-24,148,N,VIIRS,n,2,290.4,1.91,N,2
37.37535,-7.69597,338.44,0.51,0.41,2023-09-24,1309,N,VIIRS,l,2,308.46,5.95,D,0
37.37906,-7.69722,343.85,0.51,0.41,2023-09-24,1309,N,VIIRS,n,2,309.25,4.29,D,0
37.39277,-7.70767,334.75,0.51,0.41,2023-09-24,1309,N,VIIRS,l,2,308.23,3.27,D,0
37.4024,-7.6989,339.47,0.51,0.41,2023-09-24,1309,N,VIIRS,n,2,308.72,3.23,D,0
37.40502,-7.70563,336,0.51,0.41,2023-09-24,1309,N,VIIRS,l,2,308.97,6.29,D,0
37.61982,-8.77989,345.12,0.57,0.43,2023-09-24,1310,N,VIIRS,n,2,303.05,10.24,D,0
39.94194,-6.09803,337.33,0.42,0.37,2023-09-24,1310,N,VIIRS,n,2,300.12,2.24,D,0
37.22613,-6.87777,306.79,0.43,0.62,2023-09-25,129,N,VIIRS,n,2,291.22,0.78,N,0
41.02732,-8.07213,341.12,0.5,0.49,2023-09-25,1252,N,VIIRS,n,2,298.79,6.35,D,0
41.02848,-8.06727,333.3,0.5,0.49,2023-09-25,1252,N,VIIRS,n,2,295.37,6.35,D,0
40.88157,-8.26759,339.97,0.61,0.71,2023-09-25,1432,N,VIIRS,n,2,296.84,5.33,D,0
40.88474,-8.26542,335.22,0.61,0.71,2023-09-25,1432,N,VIIRS,n,2,294.58,4.01,D,0
41.03045,-8.06603,335.29,0.62,0.71,2023-09-25,1432,N,VIIRS,n,2,295.27,3.49,D,0
38.50179,-8.93539,307.13,0.53,0.42,2023-09-26,251,N,VIIRS,n,2,291.67,1.44,N,2
38.50327,-8.93421,301.82,0.53,0.42,2023-09-26,251,N,VIIRS,n,2,291.3,1.6,N,2
38.62885,-9.0757,302.32,0.52,0.42,2023-09-26,251,N,VIIRS,n,2,290.82,0.72,N,2
40.99694,-8.04391,343.03,0.43,0.62,2023-09-26,1233,N,VIIRS,n,2,294.88,3.65,D,0
41.25629,-8.55531,302.02,0.38,0.36,2023-09-27,231,N,VIIRS,n,2,287.87,0.5,N,0
37.95924,-8.80238,305.14,0.39,0.36,2023-09-27,232,N,VIIRS,n,2,293.65,1.6,N,2
38.50148,-8.93565,317.1,0.39,0.36,2023-09-27,232,N,VIIRS,n,2,290.83,1.84,N,2
38.63035,-9.0779,302.62,0.39,0.36,2023-09-27,232,N,VIIRS,n,2,288.97,0.46,N,2
40.96827,-8.0195,331.39,0.71,0.75,2023-09-27,1214,N,VIIRS,n,2,283.15,5.5,D,0
40.96985,-8.01989,330.38,0.71,0.75,2023-09-27,1214,N,VIIRS,n,2,282.81,4.83,D,0
40.97958,-8.06035,327.39,0.72,0.75,2023-09-27,1214,N,VIIRS,n,2,279.41,4.34,D,0
40.98148,-8.05958,355.04,0.4,0.44,2023-09-27,1354,N,VIIRS,n,2,284.03,10.34,D,0
40.98557,-8.06025,351.49,0.4,0.44,2023-09-27,1354,N,VIIRS,n,2,280.22,10.34,D,0
