latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.32058,-6.71996,300.76,0.44,0.38,2023-04-16,208,N,VIIRS,n,2,285.8,0.6,N,0
38.62948,-9.08004,304.72,0.55,0.42,2023-04-16,208,N,VIIRS,n,2,288.14,0.73,N,2
37.35883,-6.67524,299.35,0.43,0.38,2023-04-16,209,N,VIIRS,n,2,285.44,0.66,N,0
38.50261,-8.93654,299.47,0.54,0.42,2023-04-16,209,N,VIIRS,n,2,288.76,0.99,N,2
39.22148,-8.47036,338.51,0.39,0.36,2023-04-16,1330,N,VIIRS,n,2,309.31,2.02,D,0
41.40899,-8.33553,346.91,0.38,0.36,2023-04-16,1331,N,VIIRS,n,2,302.72,5.53,D,0
41.6773,-7.8081,332.97,0.39,0.36,2023-04-16,1331,N,VIIRS,l,2,304.77,4.77,D,0
39.68541,-8.90711,301.64,0.32,0.55,2023-04-17,149,N,VIIRS,n,2,287.83,0.61,N,2
37.36057,-6.67565,298.62,0.46,0.47,2023-04-17,150,N,VIIRS,n,2,285.58,0.83,N,0
38.50038,-8.93438,301.23,0.63,0.54,2023-04-17,150,N,VIIRS,n,2,290.77,0.72,N,2
38.62859,-9.07938,307.47,0.32,0.55,2023-04-17,150,N,VIIRS,n,2,290.65,0.52,N,2
38.6307,-9.07811,304.94,0.32,0.55,2023-04-17,150,N,VIIRS,n,2,290.52,1,N,2
39.68665,-8.90618,299.82,0.49,0.65,2023-04-17,330,N,VIIRS,n,2,286.51,0.72,N,2
41.65887,-7.75724,333.1,0.58,0.52,2023-04-18,310,N,VIIRS,n,2,278.76,5.81,N,0
41.66329,-7.75572,328.54,0.58,0.52,2023-04-18,310,N,VIIRS,n,2,278.71,2.78,N,0
41.66348,-7.75518,315.08,0.58,0.52,2023-04-18,310,N,VIIRS,n,2,278.79,2.72,N,0
38.52229,-7.18109,297.98,0.37,0.58,2023-04-18,311,N,VIIRS,n,2,279.98,0.36,N,0
38.5006,-8.93481,303.67,0.53,0.42,2023-04-19,252,N,VIIRS,n,2,289.93,0.77,N,2
38.62869,-9.08044,306.98,0.52,0.41,2023-04-19,252,N,VIIRS,n,2,288.2,0.99,N,2
41.42045,-7.73864,333.27,0.4,0.6,2023-04-19,1234,N,VIIRS,n,2,301.59,4.53,D,0
41.42564,-7.74155,327.86,0.4,0.6,2023-04-19,1234,N,VIIRS,l,2,298.54,2.85,D,0
38.93779,-7.07186,339.55,0.38,0.59,2023-04-19,1414,N,VIIRS,n,2,307.44,1.76,D,0
41.19022,-8.23428,367,0.34,0.56,2023-04-19,1415,N,VIIRS,h,2,300.34,6.78,D,0
41.19025,-8.23452,355.69,0.34,0.56,2023-04-19,1415,N,VIIRS,n,2,299.9,6.8,D,0
41.69715,-7.88143,328.52,0.36,0.57,2023-04-19,1415,N,VIIRS,n,2,297.79,1.42,D,0
38.92142,-9.00983,302.76,0.39,0.36,2023-04-20,233,N,VIIRS,n,2,289.37,0.86,N,2
38.50132,-8.93755,310.12,0.39,0.36,2023-04-20,234,N,VIIRS,n,2,286.08,0.9,N,2
38.93796,-7.07311,336.1,0.42,0.45,2023-04-20,1355,N,VIIRS,l,2,309.45,3.48,D,0
39.71122,-6.41018,338.34,0.46,0.47,2023-04-20,1355,N,VIIRS,n,2,309.71,4.31,D,0
40.64943,-8.18764,337.6,0.39,0.44,2023-04-20,1356,N,VIIRS,n,2,298.74,17.91,D,0
40.64982,-8.18345,367,0.39,0.44,2023-04-20,1356,N,VIIRS,h,2,342.14,84.7,D,0
40.65022,-8.17916,345.37,0.39,0.44,2023-04-20,1356,N,VIIRS,n,2,302.56,84.7,D,0
41.90346,-7.15742,340.18,0.45,0.47,2023-04-20,1356,N,VIIRS,n,2,304.05,5.68,D,0
41.90393,-7.15194,335.23,0.45,0.47,2023-04-20,1356,N,VIIRS,n,2,304.98,5.68,D,0
41.90452,-7.15859,338.54,0.45,0.47,2023-04-20,1356,N,VIIRS,n,2,302.13,6.31,D,0
41.90496,-7.15316,340.81,0.45,0.47,2023-04-20,1356,N,VIIRS,n,2,306.28,11.52,D,0
