latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.29064,-8.4215,295.75,0.39,0.36,2023-09-19,231,N20,VIIRS,n,2,285.53,0.27,N,2
37.95842,-8.80317,304.22,0.39,0.36,2023-09-19,232,N20,VIIRS,n,2,291.16,1.35,N,2
38.32121,-6.71991,297.34,0.43,0.38,2023-09-19,232,N20,VIIRS,n,2,287.14,0.45,N,2
38.50095,-8.93903,301.51,0.39,0.36,2023-09-19,232,N20,VIIRS,n,2,287.27,0.63,N,2
38.63026,-9.08005,305.35,0.39,0.36,2023-09-19,232,N20,VIIRS,n,2,288.77,0.59,N,2
37.18741,-6.90392,304.64,0.39,0.36,2023-09-20,213,N20,VIIRS,n,2,290.63,0.54,N,0
38.37739,-6.48349,298.73,0.39,0.36,2023-09-20,213,N20,VIIRS,n,2,286.29,0.97,N,0
38.50269,-8.93773,312.82,0.46,0.39,2023-09-20,213,N20,VIIRS,n,2,289.27,1.34,N,2
38.6312,-9.07896,301.44,0.46,0.39,2023-09-20,213,N20,VIIRS,n,2,288.16,0.49,N,2
39.93976,-7.24174,332.45,0.42,0.37,2023-09-20,1335,N20,VIIRS,n,2,300.35,2.69,D,0
38.50154,-8.93882,305.21,0.47,0.64,2023-09-22,135,N20,VIIRS,n,2,285.75,1.14,N,2
