latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50161,-8.93555,306.72,0.54,0.42,2023-11-02,206,N20,VIIRS,n,2,289.31,1.37,N,2
38.92321,-9.01299,308.86,0.55,0.43,2023-11-02,206,N20,VIIRS,n,2,287.09,2.42,N,2
38.92341,-9.01314,309.33,0.55,0.43,2023-11-02,206,N20,VIIRS,n,2,287.92,2.29,N,2
38.14893,-7.42115,329.76,0.38,0.36,2023-11-02,1327,N20,VIIRS,n,2,290.84,4.37,D,0
38.14959,-7.41681,329.4,0.38,0.36,2023-11-02,1327,N20,VIIRS,n,2,291.09,2.41,D,0
38.50282,-8.93968,297.38,0.58,0.7,2023-11-04,128,N20,VIIRS,n,2,285.48,1.12,N,2
38.5011,-8.93424,297.11,0.53,0.42,2023-11-05,250,N20,VIIRS,n,2,285.23,1.31,N,2
38.62626,-9.0792,296.38,0.52,0.42,2023-11-05,250,N20,VIIRS,n,2,284.18,0.92,N,2
38.62692,-9.08051,296.7,0.52,0.42,2023-11-05,250,N20,VIIRS,n,2,284.33,0.81,N,2
38.92076,-9.00944,309.31,0.52,0.41,2023-11-05,250,N20,VIIRS,n,2,287.27,1.84,N,3
37.95338,-8.79864,308.3,0.39,0.36,2023-11-06,231,N20,VIIRS,n,2,282.96,0.73,N,2
38.50281,-8.93702,319.51,0.39,0.36,2023-11-06,231,N20,VIIRS,n,2,285.39,2.15,N,2
38.62872,-9.07946,301.74,0.39,0.36,2023-11-06,231,N20,VIIRS,n,2,284.34,0.71,N,2
38.92193,-9.01228,319,0.39,0.36,2023-11-06,231,N20,VIIRS,n,2,284.62,1.78,N,2
40.28889,-8.41878,299.43,0.39,0.36,2023-11-06,231,N20,VIIRS,n,2,282.01,0.68,N,2
37.18502,-6.90434,311.59,0.44,0.38,2023-11-06,232,N20,VIIRS,n,2,284.93,1.19,N,0
37.57622,-8.73484,326.87,0.51,0.41,2023-11-06,1353,N20,VIIRS,n,2,289.04,2.39,D,0
38.16614,-7.81393,333.04,0.38,0.43,2023-11-06,1353,N20,VIIRS,n,2,289.76,3.52,D,0
38.16659,-7.80956,330.12,0.38,0.43,2023-11-06,1353,N20,VIIRS,n,2,288.7,2.97,D,0
38.33952,-6.35234,332.06,0.46,0.47,2023-11-06,1353,N20,VIIRS,n,2,286.94,2.74,D,0
