latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.78,-8.36614,310.1,0.46,0.63,2023-08-29,135,N,VIIRS,n,2,274.07,1.29,N,0
41.78558,-8.3555,327.48,0.45,0.63,2023-08-29,135,N,VIIRS,n,2,275.25,2.82,N,0
41.79176,-8.36302,316.36,0.46,0.63,2023-08-29,135,N,VIIRS,n,2,274.85,2.82,N,0
37.95609,-8.8013,312.37,0.45,0.63,2023-08-29,136,N,VIIRS,n,2,291.32,1.55,N,2
38.50129,-8.93515,305.77,0.46,0.64,2023-08-29,136,N,VIIRS,n,2,289.22,1.36,N,2
41.23243,-7.61,297.47,0.36,0.58,2023-08-29,315,N,VIIRS,n,2,281.8,0.61,N,0
41.23348,-7.61387,299.06,0.36,0.58,2023-08-29,315,N,VIIRS,n,2,282.44,0.61,N,0
41.6219,-8.2831,309.46,0.33,0.55,2023-08-29,315,N,VIIRS,n,2,281.12,0.96,N,0
41.6268,-8.28096,296.6,0.33,0.55,2023-08-29,315,N,VIIRS,n,2,279.8,0.35,N,0
41.77802,-8.36368,300.65,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,283.6,0.84,N,0
41.77887,-8.36692,315.85,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,284.34,1.46,N,0
41.78428,-8.35227,295.08,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,284.16,0.88,N,0
41.78535,-8.35627,308.1,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,284.05,0.89,N,0
41.78625,-8.35373,322.47,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,285.31,1.92,N,0
41.78982,-8.35269,305.97,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,284.3,0.89,N,0
41.79264,-8.36321,334.51,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,285.53,2.67,N,0
41.79352,-8.36081,328.21,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,285.14,2.28,N,0
41.79354,-8.3666,300.16,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,284.51,1.96,N,0
41.79442,-8.36425,322.92,0.32,0.55,2023-08-29,315,N,VIIRS,n,2,285.48,2.98,N,0
37.95332,-8.7965,300.34,0.39,0.59,2023-08-29,316,N,VIIRS,n,2,288.15,0.43,N,2
41.98832,-7.02058,367,0.68,0.74,2023-08-30,116,N,VIIRS,h,2,283.93,8.58,N,0
41.98832,-7.01174,296.04,0.68,0.74,2023-08-30,116,N,VIIRS,n,2,282.18,8.58,N,0
41.98965,-7.01288,316.6,0.68,0.74,2023-08-30,116,N,VIIRS,n,2,283.16,10.76,N,0
41.98969,-7.02172,367,0.68,0.74,2023-08-30,116,N,VIIRS,h,2,284.6,21.02,N,0
41.99529,-7.01841,367,0.68,0.74,2023-08-30,116,N,VIIRS,h,2,285.5,8.58,N,0
41.99664,-7.01968,339.12,0.68,0.74,2023-08-30,116,N,VIIRS,n,2,283.3,8.18,N,0
37.07299,-8.04346,306.16,0.73,0.76,2023-08-30,117,N,VIIRS,n,2,290.51,1.21,N,0
37.07577,-8.04181,305.17,0.73,0.76,2023-08-30,117,N,VIIRS,n,2,290.23,1.15,N,0
40.28753,-8.42212,297.89,0.41,0.45,2023-08-30,257,N,VIIRS,n,2,286.7,0.53,N,0
40.28925,-8.41825,300.7,0.41,0.45,2023-08-30,257,N,VIIRS,n,2,288.01,0.71,N,2
41.99108,-7.01433,296.48,0.44,0.46,2023-08-30,257,N,VIIRS,n,2,280.53,1.53,N,0
41.99227,-7.01948,329.72,0.44,0.46,2023-08-30,257,N,VIIRS,n,2,282.24,2.02,N,0
41.99649,-7.01825,303.45,0.44,0.46,2023-08-30,257,N,VIIRS,n,2,281.4,2.02,N,0
37.92171,-7.80695,350.07,0.42,0.61,2023-08-30,1239,N,VIIRS,n,2,303.53,5.69,D,0
41.42643,-7.62613,330.02,0.33,0.55,2023-08-30,1240,N,VIIRS,n,2,292.32,0.62,D,0
