latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.25368,-8.55195,298.21,0.44,0.46,2023-05-21,200,N20,VIIRS,n,2,284.6,1.03,N,0
41.4444,-8.11046,314.76,0.42,0.45,2023-05-21,200,N20,VIIRS,n,2,283.3,1.67,N,0
41.4449,-8.11586,307.16,0.42,0.45,2023-05-21,200,N20,VIIRS,n,2,282.81,1.39,N,0
38.92053,-9.01195,312.64,0.44,0.46,2023-05-21,201,N20,VIIRS,n,2,285.5,2.07,N,3
41.44773,-8.1103,330.48,0.69,0.74,2023-05-21,340,N20,VIIRS,n,2,282.23,5.23,N,0
41.22394,-8.52706,332.73,0.39,0.36,2023-05-21,1323,N20,VIIRS,l,2,305.83,7.54,D,0
40.08785,-8.82855,295.54,0.39,0.6,2023-05-22,141,N20,VIIRS,n,2,280.67,0.28,N,0
39.14105,-9.20622,295.62,0.42,0.61,2023-05-22,322,N20,VIIRS,n,2,278.89,1.07,N,0
39.6882,-8.90577,298.88,0.42,0.61,2023-05-22,322,N20,VIIRS,n,2,281.59,1.01,N,2
39.68758,-8.90376,301.77,0.48,0.48,2023-05-23,303,N20,VIIRS,n,2,283.18,1.31,N,2
39.68496,-8.90641,300.03,0.44,0.39,2023-05-24,244,N20,VIIRS,n,2,286.4,1.25,N,2
40.28756,-8.41766,300.57,0.45,0.39,2023-05-24,244,N20,VIIRS,n,2,287.1,0.43,N,0
40.29097,-8.41991,297.92,0.45,0.39,2023-05-24,244,N20,VIIRS,n,2,287.34,0.53,N,2
38.50333,-8.93578,300.78,0.46,0.39,2023-05-24,245,N20,VIIRS,n,2,285.74,1.08,N,2
38.92116,-9.00815,310,0.45,0.39,2023-05-24,245,N20,VIIRS,n,2,281.09,1.56,N,3
39.68607,-8.90613,302.36,0.39,0.36,2023-05-25,225,N20,VIIRS,n,2,288.51,0.93,N,2
40.28784,-8.4182,300.7,0.39,0.36,2023-05-25,225,N20,VIIRS,n,2,286.86,0.43,N,2
37.77925,-8.03216,296.91,0.38,0.36,2023-05-25,226,N20,VIIRS,n,2,285.87,0.32,N,0
37.95797,-8.8023,301.65,0.39,0.36,2023-05-25,226,N20,VIIRS,n,2,289.95,1.19,N,2
38.50303,-8.93704,302.54,0.39,0.36,2023-05-25,226,N20,VIIRS,n,2,286.11,1.14,N,2
38.92194,-9.00779,302.51,0.39,0.36,2023-05-25,226,N20,VIIRS,n,2,289.92,1.32,N,3
38.92259,-9.01221,313.34,0.39,0.36,2023-05-25,226,N20,VIIRS,n,2,288.71,1.23,N,2
37.39778,-6.0971,335.48,0.57,0.43,2023-05-25,1347,N20,VIIRS,l,2,308.04,3.08,D,0
