latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.37761,-6.48544,297.44,0.4,0.37,2023-01-31,214,N,VIIRS,n,2,273.87,0.66,N,0
38.49989,-8.93719,298.87,0.46,0.39,2023-01-31,214,N,VIIRS,n,2,276.79,1,N,2
37.98261,-7.59973,326.87,0.4,0.37,2023-01-31,1335,N,VIIRS,n,2,293.46,1.9,D,0
38.08964,-8.29536,329.59,0.39,0.36,2023-01-31,1335,N,VIIRS,n,2,289.83,2.22,D,0
40.82885,-8.12504,343.34,0.4,0.37,2023-01-31,1336,N,VIIRS,n,2,291.84,14.16,D,0
40.83157,-8.13057,356.76,0.4,0.37,2023-01-31,1336,N,VIIRS,n,2,285.95,15.69,D,0
40.95364,-7.92533,345.3,0.41,0.37,2023-01-31,1336,N,VIIRS,n,2,293.04,21.19,D,0
41.81345,-7.71172,329.71,0.42,0.37,2023-01-31,1336,N,VIIRS,n,2,282.26,3.41,D,0
41.87156,-7.95931,331.8,0.41,0.37,2023-01-31,1336,N,VIIRS,n,2,287.17,8.8,D,0
42.02493,-8.149,330.01,0.41,0.37,2023-01-31,1336,N,VIIRS,n,2,285.68,8.12,D,0
42.29214,-6.58687,328.99,0.45,0.39,2023-01-31,1337,N,VIIRS,n,2,288.08,6.61,D,0
41.60074,-7.98026,304.98,0.5,0.49,2023-02-01,154,N,VIIRS,n,2,273.13,0.74,N,0
37.98136,-7.55153,331.72,0.43,0.38,2023-02-01,1317,N,VIIRS,n,2,292.92,3.17,D,0
40.99643,-7.99922,326.41,0.41,0.37,2023-02-01,1317,N,VIIRS,n,2,283.69,4.89,D,0
40.99731,-7.99422,344.89,0.41,0.37,2023-02-01,1317,N,VIIRS,n,2,284.08,10.23,D,0
41.01391,-8.10188,335.88,0.42,0.37,2023-02-01,1317,N,VIIRS,n,2,284.12,3.47,D,0
41.01814,-8.07798,342.3,0.42,0.37,2023-02-01,1317,N,VIIRS,n,2,286.38,5.99,D,0
41.01897,-8.07328,331.21,0.41,0.37,2023-02-01,1317,N,VIIRS,n,2,288.22,10.09,D,0
41.67099,-7.8594,333.69,0.4,0.37,2023-02-01,1318,N,VIIRS,n,2,284,3.09,D,0
41.6983,-8.46896,329.28,0.42,0.38,2023-02-01,1318,N,VIIRS,n,2,285.53,2.11,D,0
41.85782,-7.96327,334.47,0.41,0.37,2023-02-01,1318,N,VIIRS,n,2,286.92,3.66,D,0
41.92184,-8.73316,332.49,0.42,0.38,2023-02-01,1318,N,VIIRS,n,2,284.54,2.97,D,0
41.92279,-8.72794,329.37,0.42,0.38,2023-02-01,1318,N,VIIRS,n,2,282.91,2.97,D,0
42.28825,-6.57226,334.55,0.39,0.36,2023-02-01,1318,N,VIIRS,n,2,292.94,12.3,D,0
42.29155,-6.57315,337.3,0.39,0.36,2023-02-01,1318,N,VIIRS,n,2,290.25,12.3,D,0
42.29229,-6.56853,329.21,0.39,0.36,2023-02-01,1318,N,VIIRS,n,2,287.17,12.3,D,0
40.85483,-8.30382,297.73,0.45,0.63,2023-02-02,136,N,VIIRS,n,2,277.63,0.95,N,0
40.28963,-8.41926,295.13,0.35,0.56,2023-02-02,316,N,VIIRS,n,2,279.77,0.22,N,2
40.85701,-8.29501,335.88,0.34,0.56,2023-02-02,316,N,VIIRS,n,2,278.83,3.44,N,0
38.47114,-9.05552,326.8,0.53,0.5,2023-02-02,1258,N,VIIRS,n,2,287.74,3.33,D,0
39.51066,-7.3005,327.6,0.41,0.45,2023-02-02,1258,N,VIIRS,n,2,286.76,2.08,D,0
40.73278,-7.39668,351.68,0.4,0.44,2023-02-02,1258,N,VIIRS,n,2,285.76,7.28,D,0
40.73374,-7.3923,338.75,0.39,0.44,2023-02-02,1258,N,VIIRS,n,2,285.14,7.28,D,0
40.86546,-8.25696,333.91,0.43,0.46,2023-02-02,1259,N,VIIRS,n,2,288.85,2.9,D,0
40.86972,-8.25626,330.29,0.43,0.46,2023-02-02,1259,N,VIIRS,n,2,287.07,3.72,D,0
41.8222,-8.70843,357.45,0.43,0.46,2023-02-02,1259,N,VIIRS,n,2,290.63,14.96,D,0
41.83517,-8.82938,340.54,0.44,0.46,2023-02-02,1259,N,VIIRS,n,2,291.23,12.8,D,0
41.83787,-8.83318,338.14,0.44,0.46,2023-02-02,1259,N,VIIRS,n,2,285.42,3.4,D,0
41.86533,-7.77928,334.45,0.39,0.44,2023-02-02,1259,N,VIIRS,n,2,285.87,1.94,D,0
41.98777,-8.40696,353.09,0.41,0.45,2023-02-02,1259,N,VIIRS,n,2,286.36,16.91,D,0
42.12319,-6.56915,333.09,0.51,0.41,2023-02-02,1259,N,VIIRS,n,2,299.92,44.05,D,0
42.21105,-7.05027,336.8,0.54,0.42,2023-02-02,1259,N,VIIRS,n,2,285.7,3.91,D,0
40.05783,-8.24363,355.71,0.73,0.76,2023-02-02,1439,N,VIIRS,n,2,288.5,12.61,D,0
40.06496,-8.24421,330.75,0.73,0.76,2023-02-02,1439,N,VIIRS,n,2,283.68,5.59,D,0
40.86876,-8.28893,339.78,0.73,0.76,2023-02-02,1439,N,VIIRS,n,2,285.69,10.56,D,0
40.87196,-8.28814,356.53,0.73,0.76,2023-02-02,1439,N,VIIRS,n,2,287.75,15.16,D,0
41.69431,-8.47091,351.23,0.72,0.75,2023-02-02,1440,N,VIIRS,n,2,288.72,7.41,D,0
41.7014,-8.47013,332.85,0.72,0.75,2023-02-02,1440,N,VIIRS,n,2,286.75,7.41,D,0
41.83246,-8.82322,329.54,0.69,0.74,2023-02-02,1440,N,VIIRS,n,2,285.93,4.15,D,0
41.83461,-8.82071,327.89,0.69,0.74,2023-02-02,1440,N,VIIRS,n,2,284.93,7.1,D,0
42.02779,-8.104,329.29,0.75,0.77,2023-02-02,1440,N,VIIRS,n,2,285.08,5.13,D,0
41.94023,-8.35586,306.53,0.57,0.43,2023-02-03,257,N,VIIRS,n,2,278.27,1.32,N,0
42.04889,-8.22784,335.75,0.57,0.43,2023-02-03,257,N,VIIRS,n,2,276.16,8.95,N,0
38.50131,-8.93537,302.77,0.42,0.45,2023-02-03,258,N,VIIRS,n,2,277.94,0.88,N,2
38.62661,-9.0779,298.05,0.41,0.45,2023-02-03,258,N,VIIRS,n,2,277.91,0.94,N,2
36.81925,-6.1099,328.09,0.36,0.58,2023-02-03,1239,N,VIIRS,n,2,294.12,2.04,D,0
37.93271,-7.52793,329.45,0.4,0.6,2023-02-03,1239,N,VIIRS,n,2,293.27,4.61,D,0
37.93393,-7.52346,351.37,0.4,0.6,2023-02-03,1239,N,VIIRS,n,2,294.66,4.61,D,0
40.06879,-8.15518,367,0.38,0.59,2023-02-03,1240,N,VIIRS,h,2,297.43,18.44,D,0
40.07204,-8.15692,367,0.38,0.59,2023-02-03,1240,N,VIIRS,h,2,295.81,18.55,D,0
40.96569,-7.98527,349.96,0.35,0.57,2023-02-03,1240,N,VIIRS,n,2,290.62,6.94,D,0
40.96681,-7.98111,367,0.35,0.57,2023-02-03,1240,N,VIIRS,h,2,290.64,9.82,D,0
40.96849,-7.99585,332.15,0.35,0.57,2023-02-03,1240,N,VIIRS,n,2,287.2,30.72,D,0
40.9697,-7.99136,367,0.35,0.57,2023-02-03,1240,N,VIIRS,h,2,290.3,33.8,D,0
40.97084,-7.98711,357.15,0.35,0.57,2023-02-03,1240,N,VIIRS,l,2,289.92,33.8,D,0
40.97195,-7.98296,352.18,0.35,0.57,2023-02-03,1240,N,VIIRS,n,2,299.27,43.06,D,0
40.97305,-7.97888,350.89,0.35,0.57,2023-02-03,1240,N,VIIRS,n,2,298.31,43.06,D,0
40.97413,-7.97487,351.86,0.35,0.57,2023-02-03,1240,N,VIIRS,n,2,300.07,29.86,D,0
40.97459,-7.99415,367,0.35,0.57,2023-02-03,1240,N,VIIRS,h,2,297.43,33.8,D,0
40.97518,-7.97095,341.78,0.35,0.57,2023-02-03,1240,N,VIIRS,n,2,285.47,29.86,D,0
41.79484,-7.50465,326,0.32,0.54,2023-02-03,1240,N,VIIRS,n,2,294.01,2.3,D,0
41.81002,-7.71191,367,0.33,0.55,2023-02-03,1240,N,VIIRS,h,2,290.03,5.17,D,0
41.86461,-7.92956,367,0.33,0.56,2023-02-03,1240,N,VIIRS,h,2,302.04,21.53,D,0
41.87103,-7.96742,342.86,0.33,0.56,2023-02-03,1240,N,VIIRS,n,2,287.95,3.6,D,0
41.87586,-7.96995,341.31,0.33,0.56,2023-02-03,1240,N,VIIRS,n,2,285.53,3.84,D,0
41.87689,-7.96609,333.83,0.33,0.56,2023-02-03,1240,N,VIIRS,n,2,283.51,4.96,D,0
