latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50174,-8.93541,303.96,0.39,0.36,2023-07-20,226,N,VIIRS,n,2,291.91,0.6,N,2
37.95935,-8.80258,304.4,0.39,0.36,2023-07-20,227,N,VIIRS,n,2,293.93,1.47,N,2
39.21102,-6.24587,344.79,0.39,0.44,2023-07-20,1348,N,VIIRS,n,2,318.42,8.63,D,0
40.04044,-6.28346,346.87,0.4,0.44,2023-07-20,1348,N,VIIRS,n,2,319.42,8.42,D,0
37.33823,-6.58164,310.39,0.42,0.38,2023-07-21,208,N,VIIRS,n,2,291.86,1.12,N,0
38.37797,-6.48368,302.73,0.43,0.38,2023-07-21,208,N,VIIRS,n,2,289.93,0.78,N,2
40.39371,-7.28618,339.89,0.39,0.36,2023-07-21,1330,N,VIIRS,l,2,310.07,20.65,D,0
41.16075,-8.56682,302.68,0.64,0.54,2023-07-22,148,N,VIIRS,n,2,286.84,1.37,N,0
37.23929,-6.70604,341.89,0.46,0.47,2023-07-22,149,N,VIIRS,n,2,294.1,2.9,N,0
37.23977,-6.71133,309.46,0.46,0.47,2023-07-22,149,N,VIIRS,n,2,291.33,2.97,N,0
37.24367,-6.70537,304.63,0.46,0.47,2023-07-22,149,N,VIIRS,n,2,292.04,2.9,N,0
37.24415,-6.71067,323.16,0.46,0.47,2023-07-22,149,N,VIIRS,n,2,293.19,2.97,N,0
38.92041,-9.01269,300.68,0.32,0.55,2023-07-22,149,N,VIIRS,n,2,290.67,0.56,N,2
37.52296,-6.08196,346.22,0.44,0.38,2023-07-22,1310,N,VIIRS,l,2,320.43,8.61,D,0
37.3273,-6.90529,346.88,0.47,0.64,2023-07-24,1232,N,VIIRS,n,2,306.59,5.46,D,0
37.33075,-6.78042,337.99,0.46,0.64,2023-07-24,1232,N,VIIRS,n,2,306.17,2.37,D,0
37.33219,-6.77532,338.67,0.46,0.64,2023-07-24,1232,N,VIIRS,n,2,306.08,2.37,D,0
38.90852,-6.53163,331.05,0.41,0.6,2023-07-24,1413,N,VIIRS,l,2,302.15,1.8,D,0
