latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.68532,-8.90865,297.84,0.44,0.39,2023-08-04,245,N,VIIRS,n,2,287.2,0.88,N,2
39.68542,-8.9049,303.25,0.44,0.39,2023-08-04,245,N,VIIRS,n,2,288.41,0.82,N,2
37.32494,-6.9029,341.54,0.56,0.69,2023-08-04,1226,N,VIIRS,n,2,311.3,5.89,D,0
39.51876,-6.45309,346.5,0.47,0.64,2023-08-04,1227,N,VIIRS,n,2,309.84,4.71,D,0
37.27628,-6.0316,367,0.34,0.56,2023-08-04,1406,N,VIIRS,h,2,313.54,7.05,D,0
38.64063,-8.88417,338.64,0.5,0.49,2023-08-04,1407,N,VIIRS,l,2,312.83,3.43,D,0
39.76095,-8.68843,341.42,0.52,0.5,2023-08-04,1407,N,VIIRS,n,2,305.33,37.62,D,0
39.76558,-8.68907,343.35,0.52,0.5,2023-08-04,1407,N,VIIRS,n,2,305.79,37.62,D,0
40.428,-8.55375,341.51,0.54,0.51,2023-08-04,1407,N,VIIRS,n,2,308.42,46.95,D,0
41.38851,-8.53981,334.18,0.55,0.51,2023-08-04,1408,N,VIIRS,n,2,303.65,2.9,D,0
41.9512,-6.9668,309.3,0.38,0.36,2023-08-05,225,N,VIIRS,n,2,284.31,1.34,N,0
38.50021,-8.93699,306.15,0.39,0.36,2023-08-05,226,N,VIIRS,n,2,293.24,0.69,N,2
38.50351,-8.9362,305.35,0.39,0.36,2023-08-05,226,N,VIIRS,n,2,294.35,0.69,N,2
38.62926,-9.07687,302.78,0.39,0.36,2023-08-05,226,N,VIIRS,n,2,292.77,0.73,N,2
39.46455,-9.15073,308.29,0.39,0.36,2023-08-05,226,N,VIIRS,n,2,287.31,0.85,N,0
39.72406,-7.81975,320.51,0.38,0.36,2023-08-05,226,N,VIIRS,n,2,291.13,1.12,N,0
39.72665,-7.81445,330.11,0.38,0.36,2023-08-05,226,N,VIIRS,n,2,293.13,26.8,N,0
