latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.95201,-8.79682,300.4,0.48,0.4,2023-12-02,244,N20,VIIRS,n,2,279.78,0.88,N,2
37.95559,-8.7957,320.75,0.48,0.4,2023-12-02,244,N20,VIIRS,n,2,280.55,1.85,N,2
37.95662,-8.80096,304.48,0.48,0.4,2023-12-02,244,N20,VIIRS,n,2,283.01,2.78,N,2
38.50144,-8.93898,311.11,0.46,0.39,2023-12-02,244,N20,VIIRS,n,2,283.13,0.99,N,2
37.95229,-8.79603,338.61,0.69,0.74,2023-12-02,1225,N20,VIIRS,n,2,285.65,6.03,D,2
37.95661,-8.79807,343.41,0.69,0.74,2023-12-02,1225,N20,VIIRS,n,2,285.81,9.32,D,2
37.9543,-8.79629,347.56,0.5,0.49,2023-12-02,1406,N20,VIIRS,n,2,289.34,9.79,D,2
37.9561,-8.80014,318.22,0.38,0.36,2023-12-03,225,N20,VIIRS,n,2,281.97,1.69,N,2
40.28957,-8.41858,295.28,0.39,0.36,2023-12-03,225,N20,VIIRS,n,2,278.45,0.48,N,2
37.95486,-8.80552,300.4,0.56,0.69,2023-12-06,129,N20,VIIRS,n,2,280.82,0.7,N,0
37.95308,-8.79838,300.82,0.32,0.55,2023-12-06,309,N20,VIIRS,n,2,277.64,0.43,N,2
