latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.95722,-8.80261,295.4,0.43,0.46,2023-01-02,258,N,VIIRS,n,2,285.13,0.8,N,2
38.35246,-8.70102,317.57,0.42,0.37,2023-01-03,239,N,VIIRS,n,2,275.54,1.57,N,0
38.35501,-8.69533,329.39,0.42,0.37,2023-01-03,239,N,VIIRS,n,2,276.78,3.1,N,0
38.50119,-8.93575,301.31,0.41,0.37,2023-01-04,220,N,VIIRS,n,2,280.09,0.79,N,2
38.62843,-9.0761,295.06,0.42,0.37,2023-01-04,220,N,VIIRS,n,2,279.65,0.85,N,2
38.68764,-8.71985,300.59,0.41,0.37,2023-01-04,220,N,VIIRS,n,2,276.38,0.62,N,0
39.85239,-7.11138,329.1,0.47,0.4,2023-01-04,1342,N,VIIRS,n,2,285.76,3.57,D,0
38.63045,-9.0764,296.57,0.44,0.46,2023-01-05,201,N,VIIRS,n,2,281.02,0.76,N,2
38.16062,-6.61458,337.04,0.39,0.36,2023-01-05,1322,N,VIIRS,n,2,289.91,2.12,D,0
41.30198,-7.93021,341.52,0.39,0.36,2023-01-05,1323,N,VIIRS,n,2,286.58,5.82,D,0
