latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.50262,-8.93401,299.69,0.46,0.39,2023-04-21,215,N,VIIRS,n,2,282.44,0.78,N,2
38.63065,-9.07783,298.23,0.47,0.4,2023-04-21,215,N,VIIRS,n,2,275.33,0.62,N,2
38.76084,-6.84226,299.93,0.4,0.37,2023-04-21,215,N,VIIRS,n,2,283.1,0.62,N,0
37.23162,-8.25476,332.69,0.47,0.4,2023-04-22,1317,N,VIIRS,n,2,303.2,3.34,D,0
37.23178,-8.25323,333.1,0.47,0.4,2023-04-22,1317,N,VIIRS,n,2,302.59,3.61,D,0
38.94893,-7.8916,330.22,0.43,0.38,2023-04-22,1317,N,VIIRS,n,2,297.62,2.97,D,0
37.95677,-8.8041,297.56,0.46,0.63,2023-04-23,137,N,VIIRS,n,2,285.82,1,N,2
39.68553,-8.90785,300.64,0.34,0.56,2023-04-23,317,N,VIIRS,n,2,284.57,0.75,N,2
39.68366,-8.90651,297.26,0.4,0.44,2023-04-24,258,N,VIIRS,n,2,285.39,0.63,N,2
39.68761,-8.90504,299.05,0.4,0.44,2023-04-24,258,N,VIIRS,n,2,285.52,0.67,N,0
38.50182,-8.93866,297.76,0.42,0.45,2023-04-24,259,N,VIIRS,n,2,285.04,0.76,N,2
38.50203,-8.93378,300.18,0.41,0.37,2023-04-25,240,N,VIIRS,n,2,286.2,0.55,N,2
38.92162,-9.01312,299.43,0.41,0.37,2023-04-25,240,N,VIIRS,n,2,286.92,0.46,N,2
41.03017,-8.4666,330,0.45,0.47,2023-04-25,1402,N,VIIRS,n,2,293.48,2.27,D,0
41.63467,-6.43511,331.02,0.59,0.53,2023-04-25,1402,N,VIIRS,n,2,296.45,3.17,D,0
41.63647,-6.43676,345.06,0.59,0.53,2023-04-25,1402,N,VIIRS,n,2,297.07,8.66,D,0
41.69443,-7.34619,341.13,0.53,0.5,2023-04-25,1402,N,VIIRS,n,2,298.1,17.28,D,0
41.69711,-7.34643,340.65,0.53,0.5,2023-04-25,1402,N,VIIRS,n,2,295.27,11.84,D,0
