latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.56983,-8.73391,326.48,0.41,0.45,2023-12-13,1359,N20,VIIRS,n,2,287.12,1.72,D,0
41.10689,-8.32501,299.88,0.41,0.37,2023-12-14,218,N20,VIIRS,n,2,276.82,0.55,N,0
37.96047,-8.80727,299.41,0.4,0.37,2023-12-14,219,N20,VIIRS,n,2,281.37,0.8,N,0
38.50332,-8.93764,309.72,0.41,0.37,2023-12-14,219,N20,VIIRS,n,2,284.2,0.93,N,2
38.92231,-9.0116,318.62,0.42,0.37,2023-12-14,219,N20,VIIRS,n,2,284.24,1.79,N,2
37.95864,-8.80544,302.8,0.41,0.45,2023-12-15,200,N20,VIIRS,n,2,283.3,1.59,N,2
37.96095,-8.80759,296.46,0.41,0.45,2023-12-15,200,N20,VIIRS,n,2,279.98,1.1,N,0
38.50048,-8.93645,303.41,0.42,0.46,2023-12-15,200,N20,VIIRS,n,2,280.76,0.91,N,2
38.50468,-8.93591,300.07,0.42,0.46,2023-12-15,200,N20,VIIRS,n,2,281.28,0.91,N,2
38.62991,-9.08093,295.74,0.43,0.46,2023-12-15,200,N20,VIIRS,n,2,280.1,0.44,N,2
38.92241,-9.01022,309,0.43,0.46,2023-12-15,200,N20,VIIRS,n,2,284.02,1.59,N,2
38.52021,-7.06011,346.87,0.39,0.36,2023-12-15,1322,N20,VIIRS,n,2,288.04,7.34,D,0
38.52419,-7.05657,339.85,0.39,0.36,2023-12-15,1322,N20,VIIRS,n,2,286.38,2.02,D,0
38.83407,-7.21124,337.51,0.39,0.36,2023-12-15,1322,N20,VIIRS,n,2,289.04,4.71,D,0
40.04768,-7.50511,336.77,0.39,0.36,2023-12-15,1322,N20,VIIRS,n,2,289.57,3.1,D,0
38.92079,-9.01363,310.97,0.39,0.59,2023-12-16,141,N20,VIIRS,n,2,283.5,1.06,N,2
38.92113,-9.01254,312.09,0.43,0.62,2023-12-16,321,N20,VIIRS,n,2,283.04,1.63,N,2
40.29019,-8.42052,297.45,0.43,0.62,2023-12-16,321,N20,VIIRS,n,2,281.84,0.51,N,2
37.95861,-8.80454,298.31,0.47,0.64,2023-12-16,322,N20,VIIRS,n,2,284.98,1.25,N,2
